,nav,PnL,cash_ratio,annulized_volatility,daily_volatility,VaR_0.999,max_draw_down_duration,leverage
2014-01-13 14:18:00,74441250.65400004,-75169.18999999762,0.5022502083929057,2.3988245516248e-06,1.511117429160772e-07,-4927778.001269849,1865,0.49774979160709426
2014-01-13 14:19:00,74426212.65400004,-15038.0,0.5023516892873982,2.3930315452773145e-06,1.507468178175328e-07,-4925824.896915187,1866,0.49764831071260185
2014-01-13 14:20:00,74425800.65400004,-412.0,0.5023544701630376,2.205649117332197e-06,1.389428343792885e-07,-4925364.79077374,1867,0.49764552983696236
2014-01-13 14:21:00,74428993.65400004,3193.0,0.5023329191821029,2.2056437337719962e-06,1.389424952468728e-07,-4925803.853217241,1868,0.4976670808178971
2014-01-13 14:22:00,74447018.65400004,18025.0,0.5022112950924891,2.2302320332626313e-06,1.404914125234013e-07,-4928182.574307848,1869,0.497788704907511
2014-01-13 14:23:00,74450211.65400004,3193.0,0.5021897563939467,2.2236565182356213e-06,1.4007719401140994e-07,-4928623.102151071,1870,0.4978102436060533
2014-01-13 14:24:00,74464425.65400004,14214.0,0.5020938968592132,2.2271752321385293e-06,1.4029885215240709e-07,-4930497.143563249,1871,0.49790610314078676
2014-01-13 14:25:00,74468854.65400004,4429.0,0.5020640350615594,2.2106290387795335e-06,1.392565399435335e-07,-4931090.603710229,1872,0.49793596493844056
2014-01-13 14:26:00,74390581.45200005,-78273.20199999213,1.0,2.305760771377599e-06,1.452492758065139e-07,,1873,0.0
2014-01-13 14:27:00,74390581.45200005,0.0,1.0,2.305370983770628e-06,1.4522472149527152e-07,,1874,0.0
2014-01-13 14:28:00,74315759.27600005,-74822.17599999905,0.49659280394270633,2.3026427172428626e-06,1.450528568585389e-07,,1875,0.5034071960572937
2014-01-13 14:29:00,74325223.27600005,9464.0,0.4965295716496924,2.3218746740630726e-06,1.4626435626262006e-07,,1876,0.5034704283503076
2014-01-13 14:30:00,74322415.27600005,-2808.0,0.49654833119931163,2.32011523577729e-06,1.4615352206854038e-07,,1877,0.5034516688006884
2014-01-13 14:31:00,74329279.27600005,6864.0,0.4965024770247717,2.334405248321116e-06,1.4705370824527746e-07,,1878,0.5034975229752283
2014-01-13 14:32:00,74261236.91200006,-68042.36399999261,0.9898098923278543,2.4951777444127837e-06,1.57181423538555e-07,,1879,0.010190107672145683
2014-01-13 14:33:00,74261396.91200006,160.0,0.9898077597315208,2.497424735060686e-06,1.573229706445702e-07,,1880,0.010192240268479147
2014-01-13 14:34:00,74185963.14200005,-75433.77000001073,0.5009566576747705,2.6928522189096073e-06,1.6963374496864964e-07,,1881,0.49904334232522957
2014-01-13 14:35:00,74178238.14200005,-7725.0,0.5010088278297575,2.6931043042815216e-06,1.6964962485444112e-07,,1882,0.49899117217024247
2014-01-13 14:36:00,74172573.14200005,-5665.0,0.5010470928499587,2.6902000839897877e-06,1.6946667617242982e-07,,1883,0.4989529071500412
2014-01-13 14:37:00,74150634.14200005,-21939.0,0.5011953380038571,2.694816525915788e-06,1.6975748467905288e-07,,1884,0.498804661996143
2014-01-13 14:38:00,74129313.14200005,-21321.0,0.5013394913131034,2.689660709457916e-06,1.6943269877064756e-07,,1885,0.4986605086868966
2014-01-13 14:39:00,74130549.14200005,1236.0,0.5013311323353482,2.691325181108696e-06,1.695375506290352e-07,,1886,0.49866886766465185
2014-01-13 14:40:00,74143939.14200005,13390.0,0.5012405946064434,2.7158533019183464e-06,1.7108267700498957e-07,,1887,0.4987594053935566
2014-01-13 14:41:00,74176178.14200005,32239.0,0.5010227417063037,2.8085670772206953e-06,1.7692309587546427e-07,,1888,0.4989772582936964
2014-01-13 14:42:00,74198838.14200005,22660.0,0.5008697315566658,2.8629197311434855e-06,1.80346991241561e-07,,1889,0.49913026844333425
2014-01-13 14:43:00,74217584.14200005,18746.0,0.5007432210525001,2.890916159691142e-06,1.821106004685869e-07,,1890,0.4992567789474999
2014-01-13 14:44:00,74158998.77200006,-58585.36999998987,1.0,2.98281056055287e-06,1.8789940360095385e-07,,1891,0.0
2014-01-13 14:45:00,74158998.77200006,0.0,1.0,2.986615187826944e-06,1.8813907259139415e-07,,1892,0.0
2014-01-13 14:46:00,74084753.69400007,-74245.07799999416,0.49891796693647555,3.164702476662038e-06,1.9935751730376057e-07,,1893,0.5010820330635245
2014-01-13 14:47:00,74059209.69400007,-25544.0,0.4990900503356919,3.1341440557084863e-06,1.9743251772514336e-07,,1894,0.500909949664308
2014-01-13 14:48:00,74050351.69400007,-8858.0,0.49914975214081153,3.004799200085762e-06,1.8928455769316044e-07,,1895,0.5008502478591884
2014-01-13 14:49:00,74045201.69400007,-5150.0,0.49918446905919,2.9998375754667784e-06,1.8897200472076312e-07,,1896,0.50081553094081
2014-01-13 14:50:00,74039742.69400007,-5459.0,0.4992212742656567,2.8151740979667125e-06,1.7733929906120252e-07,,1897,0.5007787257343433
2014-01-13 14:51:00,74036034.69400007,-3708.0,0.49924627712396247,2.797682676788202e-06,1.7623744309654948e-07,,1898,0.5007537228760375
2014-01-13 14:52:00,74041184.69400007,5150.0,0.4992115516081862,2.790917180146448e-06,1.7581125686774178e-07,,1899,0.5007884483918138
2014-01-13 14:53:00,74043553.69400007,2369.0,0.49919557949303556,2.7784331405899554e-06,1.7502483629574243e-07,,1900,0.5008044205069644
2014-01-13 14:54:00,74047879.69400007,4326.0,0.49916641565896214,2.7740449819209997e-06,1.7474840828261031e-07,,1901,0.5008335843410379
2014-01-13 14:55:00,74046437.69400007,-1442.0,0.49917613655835713,2.763424481852539e-06,1.7407937966403193e-07,,1902,0.5008238634416429
2014-01-13 14:56:00,74046540.69400007,103.0,0.49917544219584425,2.7125597099295314e-06,1.7087520021159625e-07,,1903,0.5008245578041558
2014-01-13 14:57:00,74040875.69400007,-5665.0,0.49921363500290566,2.707370589382145e-06,1.7054831634275054e-07,,1904,0.5007863649970944
2014-01-13 14:58:00,74030163.69400007,-10712.0,0.49928587010534653,2.5080878356616727e-06,1.579946828444529e-07,,1905,0.5007141298946535
2014-01-13 14:59:00,74008739.69400007,-21424.0,0.49943040304193437,2.5036626408029803e-06,1.5771592177066476e-07,,1906,0.5005695969580657
2014-01-13 15:00:00,74003486.69400007,-5253.0,0.49946585418112227,2.4975590089943946e-06,1.5733142910733569e-07,,1907,0.5005341458188778
2014-01-14 09:31:00,73995349.69400007,-8137.0,0.4995207786280271,2.488466947508697e-06,1.5675868306933417e-07,,1908,0.5004792213719729
2014-01-14 09:32:00,73975985.69400007,-19364.0,0.4996515334975514,2.4484439692266057e-06,1.5423747242022575e-07,,1909,0.5003484665024486
2014-01-14 09:33:00,73966200.69400007,-9785.0,0.49971763247531964,2.4096330737128614e-06,1.51792615808581e-07,,1910,0.5002823675246804
2014-01-14 09:34:00,73984019.69400007,17819.0,0.4995972758289803,2.4334468463995736e-06,1.5329274248256344e-07,,1911,0.5004027241710197
2014-01-14 09:35:00,73970732.69400007,-13287.0,0.4996870160378734,2.4254482218029318e-06,1.5278887649415207e-07,,1912,0.5003129839621265
2014-01-14 09:36:00,73964861.69400007,-5871.0,0.4997266789589412,2.2557766190882397e-06,1.421005701767038e-07,,1913,0.5002733210410588
2014-01-14 09:37:00,73982577.69400007,17716.0,0.49960701351715225,2.290019542250147e-06,1.4425767157790143e-07,,1914,0.5003929864828477
2014-01-14 09:38:00,74014095.69400007,31518.0,0.4993942619634869,2.173604693768295e-06,1.3692422543508605e-07,,1915,0.5006057380365131
2014-01-14 09:39:00,74029648.69400007,15553.0,0.4992893434734854,2.1934580274623078e-06,1.381748679029417e-07,,1916,0.5007106565265146
2014-01-14 09:40:00,74040875.69400007,11227.0,0.49921363500290566,2.211695581690603e-06,1.3932372583175416e-07,,1917,0.5007863649970944
2014-01-14 09:41:00,74056325.69400007,15450.0,0.49910948656469306,2.237533379995921e-06,1.4095135413511887e-07,,1918,0.500890513435307
2014-01-14 09:42:00,73975417.65400006,-80908.04000000656,0.9960895388066207,2.484954713527059e-06,1.5653743312500833e-07,,1919,0.003910461193379392
2014-01-14 09:43:00,73975258.65400006,-159.0,0.9960916797688768,2.4807480786140273e-06,1.562724400336673e-07,,1920,0.0039083202311232
2014-01-14 09:44:00,73900657.28600006,-74601.36800000072,0.5015598324457916,2.657617778200512e-06,1.674141838329183e-07,,1921,0.4984401675542084
2014-01-14 09:45:00,73909021.28600006,8364.0,0.5015030728464142,2.6466970069176005e-06,1.6672623990578498e-07,-6157044.6762878215,1922,0.4984969271535859
2014-01-14 09:46:00,73908205.28600006,-816.0,0.5015086098027759,2.5004513120097977e-06,1.5751362707150233e-07,-6155765.332150976,1923,0.49849139019722416
2014-01-14 09:47:00,73896169.28600006,-12036.0,0.5015902941131523,2.4953529140531593e-06,1.571924581886903e-07,-6153558.148989462,1924,0.49840970588684774
2014-01-14 09:48:00,73810801.61000006,-85367.67599999905,1.0,2.5696887661762848e-06,1.618751767175918e-07,,1925,0.0
2014-01-14 09:49:00,73810801.61000006,0.0,1.0,2.5739344845571687e-06,1.6214263183598786e-07,,1926,0.0
2014-01-14 09:50:00,73736517.18600005,-74284.4240000099,0.49628469830885935,2.7676563949485585e-06,1.743459651312249e-07,,1927,0.5037153016911406
2014-01-14 09:51:00,73752379.18600005,15862.0,0.4961779618486738,2.793845730006513e-06,1.7599573816849858e-07,,1928,0.5038220381513262
2014-01-14 09:52:00,73705471.98800007,-46907.197999984026,0.9890940526080496,2.8115738888583227e-06,1.7711250720480658e-07,,1929,0.010905947391950365
2014-01-14 09:53:00,73705193.98800007,-278.0,0.9890977832562136,2.806883761653716e-06,1.76817056961934e-07,,1930,0.010902216743786414
2014-01-14 09:54:00,73629910.27600007,-75283.7119999975,0.5006122123174002,2.9620775762135547e-06,1.8659334835100087e-07,,1931,0.4993877876825999
2014-01-14 09:55:00,73637152.27600007,7242.0,0.500562978560668,2.9676511387573846e-06,1.8694444978927798e-07,,1932,0.499437021439332
2014-01-14 09:56:00,73639192.27600007,2040.0,0.5005491116449035,2.773790164094954e-06,1.7473235626838787e-07,,1933,0.4994508883550966
2014-01-14 09:57:00,73642150.27600007,2958.0,0.5005290059816834,2.7778743180694253e-06,1.7498963378582944e-07,,1934,0.49947099401831657
2014-01-14 09:58:00,73556370.52000007,-85779.75599999726,1.0,2.856345626083882e-06,1.799328615491676e-07,,1935,0.0
2014-01-14 09:59:00,73556370.52000007,0.0,1.0,2.8401797730689368e-06,1.789145085299112e-07,,1936,0.0
2014-01-14 10:00:00,73482120.49800007,-74250.02199999988,0.49477490921059614,3.0193301203580455e-06,1.9019991963033587e-07,,1937,0.5052250907894038
2014-01-14 10:01:00,73450087.49800007,-32033.0,0.49499069009264307,3.013053868391216e-06,1.898045529191499e-07,,1938,0.5050093099073569
2014-01-14 10:02:00,73415787.35000007,-34300.14800000191,0.5001303217651869,2.893066113706896e-06,1.8224603484134668e-07,,1939,0.49986967823481315
2014-01-14 10:03:00,73385493.35000007,-30294.0,0.5003367787538358,2.8955198647976595e-06,1.8240060663099936e-07,,1940,0.49966322124616425
2014-01-14 10:04:00,73364379.35000007,-21114.0,0.5004807738484608,2.7150413580886087e-06,1.710315293513696e-07,,1941,0.49951922615153926
2014-01-14 10:05:00,73342041.35000007,-22338.0,0.5006332067412524,2.716880355524151e-06,1.7114737530080125e-07,,1942,0.49936679325874755
2014-01-14 10:06:00,73328271.35000007,-13770.0,0.500727218493199,2.713415316206082e-06,1.709290983408329e-07,,1943,0.499272781506801
2014-01-14 10:07:00,73332045.35000007,3774.0,0.5007014487971053,2.7256990712358865e-06,1.7170290217356865e-07,,1944,0.4992985512028946
2014-01-14 10:08:00,73333779.35000007,1734.0,0.5006896095557638,2.7341491757727558e-06,1.722352087249271e-07,,1945,0.4993103904442362
2014-01-14 10:09:00,73327047.35000007,-6732.0,0.5007355768021393,2.7257919923390783e-06,1.7170875565286854e-07,,1946,0.49926442319786063
2014-01-14 10:10:00,73322457.35000007,-4590.0,0.5007669229460165,2.6940325121303547e-06,1.6970809645284568e-07,,1947,0.49923307705398345
2014-01-14 10:11:00,73322355.35000007,-102.0,0.5007676195715668,2.598754634161926e-06,1.6370615429688325e-07,,1948,0.4992323804284332
2014-01-14 10:12:00,73321233.35000007,-1122.0,0.5007752825805409,2.539950029833489e-06,1.6000181241596426e-07,,1949,0.49922471741945906
2014-01-14 10:13:00,73334085.35000007,12852.0,0.5006875203359993,2.522765135856713e-06,1.5891926585002234e-07,,1950,0.49931247966400066
2014-01-14 10:14:00,73345101.35000007,11016.0,0.50061232003465,2.4580368625152803e-06,1.5484176789630703e-07,,1951,0.49938767996535005
2014-01-14 10:15:00,73349487.35000007,4386.0,0.5005823854609399,2.464901419365742e-06,1.5527419433171148e-07,,1952,0.49941761453906014
2014-01-14 10:16:00,73368051.35000007,18564.0,0.5004557252698525,2.3286304645546838e-06,1.466899310614405e-07,,1953,0.49954427473014745
2014-01-14 10:17:00,73373355.35000007,5304.0,0.5004195484158138,2.3336276618284277e-06,1.4700472490045613e-07,,1954,0.49958045158418624
2014-01-14 10:18:00,73304218.04600006,-69137.30400000513,0.9979111979626614,2.4971713405548805e-06,1.5730700829109515e-07,,1955,0.0020888020373386286
2014-01-14 10:19:00,73304322.04600006,104.0,0.9979097821830498,2.5022936448765232e-06,1.576296831333489e-07,,1956,0.002090217816950136
2014-01-14 10:20:00,73230591.40200005,-73730.6440000087,0.5016090912109827,2.6852922165871388e-06,1.6915750958635626e-07,,1957,0.49839090878901726
2014-01-14 10:21:00,73228773.40200005,-1818.0,0.5016215443122086,2.687269451121661e-06,1.6928206365449898e-07,,1958,0.4983784556877914
2014-01-14 10:22:00,73217562.40200007,-11210.999999985099,0.5016983521018807,2.670158335233689e-06,1.6820416467129945e-07,,1959,0.49830164789811926
2014-01-14 10:23:00,73206755.40200005,-10807.000000014901,0.5017724143118694,2.65758179333195e-06,1.6741191699927127e-07,,1960,0.4982275856881306
2014-01-14 10:24:00,73211300.40200005,4545.0,0.5017412639893027,2.658073371594121e-06,1.6744288351907195e-07,,1961,0.49825873601069726
2014-01-14 10:25:00,73202917.40200005,-8383.0,0.5017987220410485,2.6517744213741578e-06,1.6704608695233867e-07,,1962,0.4982012779589515
2014-01-14 10:26:00,73207664.40200007,4747.000000014901,0.5017661839379278,2.6594074393453212e-06,1.675269218881621e-07,,1963,0.49823381606207223
2014-01-14 10:27:00,73204836.40200005,-2828.000000014901,0.501785567831642,2.6620981953593823e-06,1.6769642358463728e-07,,1964,0.498214432168358
2014-01-14 10:28:00,73202412.40200007,-2423.999999985099,0.5018021837897301,2.668068216264806e-06,1.6807249955219937e-07,,1965,0.49819781621026993
2014-01-14 10:29:00,73209280.40200005,6867.999999985099,0.5017551080996081,2.6858871781322806e-06,1.6919498864083462e-07,-9840456.89476576,1966,0.49824489190039195
2014-01-14 10:30:00,73215441.40200007,6161.000000014901,0.5017128859513588,2.701440323188034e-06,1.7017474468660694e-07,-9840948.155635355,1967,0.4982871140486412
2014-01-14 10:31:00,73215643.40200007,202.0,0.5017115017389384,2.7089551064092654e-06,1.7064813153327218e-07,-9840551.135294018,1968,0.4982884982610616
2014-01-14 10:32:00,73146508.70000005,-69134.70200002193,1.0,2.8636732233789246e-06,1.8039445679084171e-07,,1969,0.0
2014-01-14 10:33:00,73146508.70000005,0.0,1.0,2.8722644828251267e-06,1.809356552656866e-07,,1970,0.0
2014-01-14 10:34:00,73072831.24400005,-73677.45600000024,0.49586286212189434,2.9981202767057144e-06,1.8886382506722563e-07,,1971,0.5041371378781057
2014-01-14 10:35:00,73084459.24400005,11628.0,0.49578396855929024,3.0333853499406963e-06,1.910853158707076e-07,,1972,0.5042160314407098
2014-01-14 10:36:00,73110979.24400005,26520.0,0.4956041297583037,3.1140302362292496e-06,1.9616546619519795e-07,,1973,0.5043958702416963
2014-01-14 10:37:00,73140253.24400005,29274.0,0.49540576682337994,3.1583509433855674e-06,1.9895740831582025e-07,,1974,0.50459423317662
2014-01-14 10:38:00,73072547.24400005,-67706.0,0.9881687989182424,3.19326513614932e-06,2.01156795727236e-07,,1975,0.011831201081757645
2014-01-14 10:39:00,73072267.24400005,-280.0,0.9881725854062512,3.1566194194198524e-06,1.9884833255861955e-07,,1976,0.011827414593748819
2014-01-14 10:40:00,72997855.69600004,-74411.54800000787,0.5009927668053952,3.2869390763933952e-06,2.070576993037443e-07,,1977,0.49900723319460477
2014-01-14 10:41:00,72996037.69600004,-1818.0,0.5010052442614161,3.2454310221403796e-06,2.044429376618477e-07,,1978,0.4989947557385839
2014-01-14 10:42:00,72993512.69600004,-2525.0,0.5010225750925412,3.0561321950321803e-06,1.9251823242364514e-07,,1979,0.4989774249074588
2014-01-14 10:43:00,72992300.69600004,-1212.0,0.5010308943173802,3.0544718879246266e-06,1.924136429068218e-07,,1980,0.4989691056826197
2014-01-14 10:44:00,73003410.69600004,11110.0,0.500954645095833,2.9200553801615624e-06,1.8394619882008724e-07,,1981,0.49904535490416696
2014-01-14 10:45:00,73019166.69600004,15756.0,0.5008465496224761,2.940336096002988e-06,1.8522376383262963e-07,,1982,0.4991534503775239
2014-01-14 10:46:00,72953024.62400004,-66142.0719999969,1.0,3.0604246422528497e-06,1.9278863118225852e-07,,1983,0.0
2014-01-14 10:47:00,72953024.62400004,0.0,1.0,3.0721695460625295e-06,1.9352849057875346e-07,,1984,0.0
2014-01-14 10:48:00,72880034.14600004,-72990.47800000012,0.49924229005039494,3.000016357891457e-06,1.889832669549176e-07,,1985,0.500757709949605
2014-01-14 10:49:00,72866197.14600004,-13837.0,0.4993370941686006,2.9879442176122214e-06,1.8822279359846183e-07,,1986,0.5006629058313994
2014-01-14 10:50:00,72847512.14600004,-18685.0,0.49946517148146535,2.817009518943208e-06,1.7745491971489104e-07,,1987,0.5005348285185346
2014-01-14 10:51:00,72836503.14600006,-11008.999999985099,0.4995406640138541,2.7702644473814163e-06,1.7451025699178584e-07,,1988,0.5004593359861459
2014-01-14 10:52:00,72830746.14600004,-5757.000000014901,0.49958015084812285,2.7240906265906284e-06,1.7160157968478374e-07,,1989,0.5004198491518772
2014-01-14 10:53:00,72820848.14600004,-9898.0,0.49964805508789745,2.714829586304896e-06,1.7101818898293139e-07,,1990,0.5003519449121026
2014-01-14 10:54:00,72806304.14600004,-14544.0,0.4997478662429675,2.530549560916574e-06,1.5940963853592736e-07,,1991,0.5002521337570325
2014-01-14 10:55:00,72802163.14600006,-4140.999999985099,0.49977629199056456,2.51304867136584e-06,1.5830718611988804e-07,,1992,0.5002237080094355
2014-01-14 10:56:00,72781155.14600006,-21008.0,0.4999205504915608,2.502452675598042e-06,1.576397011271574e-07,,1993,0.5000794495084392
2014-01-14 10:57:00,72747926.14600006,-33229.0,0.5001488987188208,2.504797208231363e-06,1.5778739280069178e-07,,1994,0.49985110128117916
2014-01-14 10:58:00,72726211.14600006,-21715.0,0.500298235982024,2.2549144881157897e-06,1.420462610302593e-07,,1995,0.499701764017976
2014-01-14 10:59:00,72695507.14600006,-30704.0,0.5005095441857998,2.2591066641715213e-06,1.423103432992037e-07,,1996,0.49949045581420015
2014-01-14 11:00:00,72672883.14600004,-22624.0000000149,0.5006653592221307,2.082319068030591e-06,1.311737715308746e-07,,1997,0.49933464077786927
2014-01-14 11:01:00,72668742.14600006,-4140.999999985099,0.5006938894428461,2.069040883744378e-06,1.3033732454316493e-07,,1998,0.4993061105571539
2014-01-14 11:02:00,72665389.23200005,-3352.91400000453,0.5057087785586007,2.050493196984997e-06,1.2916893010123997e-07,,1999,0.49429122144139925
2014-01-14 11:03:00,72664789.23200005,-600.0,0.5057129542435554,2.04121487482785e-06,1.2858445074381735e-07,,2000,0.4942870457564445
2014-01-14 11:04:00,72682862.68200004,18073.44999998808,0.5005791233235294,2.081769766439508e-06,1.3113916878314178e-07,,2001,0.4994208766764706
2014-01-14 11:05:00,72690841.68200004,7979.0,0.5005241766379143,2.0939688362738633e-06,1.3190763794999925e-07,,2002,0.49947582336208574
2014-01-14 11:06:00,72692760.68200004,1919.0,0.5005109634116458,2.10159522279599e-06,1.323880551437993e-07,,2003,0.4994890365883542
2014-01-14 11:07:00,72690639.68200004,-2121.0,0.5005255675444206,2.094786835987419e-06,1.3195916708844188e-07,,2004,0.49947443245557943
2014-01-14 11:08:00,72673267.68200006,-17371.9999999851,0.5006452144302249,2.0890027659742454e-06,1.3159480492604562e-07,,2005,0.49935478556977514
2014-01-14 11:09:00,72671853.68200004,-1414.0000000149012,0.5006549556477299,2.0926841704266537e-06,1.3182671160834366e-07,,2006,0.49934504435227006
2014-01-14 11:10:00,72608707.87600005,-63145.80599999428,0.9954452570542257,2.227095975386395e-06,1.4029385944631494e-07,,2007,0.0045547429457743266
2014-01-14 11:11:00,72608769.87600005,62.0,0.9954444070521385,2.227292587411855e-06,1.4030624483974666e-07,,2008,0.00455559294786144
2014-01-14 11:12:00,72537350.14000005,-71419.73600000143,0.5045249939426588,2.3986205843154655e-06,1.5109889418331326e-07,,2009,0.4954750060573412
2014-01-14 11:13:00,72505350.14000005,-32000.0,0.5047476644045625,2.381604288924122e-06,1.5002696832995352e-07,,2010,0.49525233559543747
2014-01-14 11:14:00,72451050.14000005,-54300.0,0.5051259584130581,2.431250427072317e-06,1.531543810703078e-07,,2011,0.494874041586942
2014-01-14 11:15:00,72400750.14000005,-50300.0,0.5054768917343156,2.4745430938618456e-06,1.5588156273501918e-07,,2012,0.4945231082656843
2014-01-14 11:16:00,72356450.14000005,-44300.0,0.5057863683084222,2.4537385871051094e-06,1.5457100199626474e-07,,2013,0.49421363169157784
2014-01-14 11:17:00,72314750.14000005,-41700.0,0.5060780279147629,2.4590760919575094e-06,1.5490723319771834e-07,-4081737.163607992,2014,0.49392197208523714
2014-01-14 11:18:00,72309418.86400005,-5331.275999993086,0.5111618022199573,2.3313006218385093e-06,1.468581351598793e-07,-4038407.5462447875,2015,0.48883819778004267
2014-01-14 11:19:00,72326050.86400005,16632.0,0.5110442561491715,2.3733069667544114e-06,1.4950428616307644e-07,-4039937.606640581,2016,0.4889557438508286
2014-01-14 11:20:00,72332584.86400005,6534.0,0.5109980921253645,2.229779846770848e-06,1.4046292745188983e-07,-4040362.4494282156,2017,0.4890019078746355
2014-01-14 11:21:00,72342385.86400005,9801.0,0.5109288617254945,2.2521785806452706e-06,1.418739150593765e-07,-4041222.933224976,2018,0.4890711382745056
2014-01-14 11:22:00,72357198.56800005,14812.703999996185,0.5057677092571213,2.2956599231075163e-06,1.4461298217428924e-07,-4084454.8299928596,2019,0.4942322907428786
2014-01-14 11:23:00,72348398.56800005,-8800.0,0.5058292276311221,2.29652928192203e-06,1.446677466319865e-07,-4083437.433629921,2020,0.49417077236887785
2014-01-14 11:24:00,72348998.56800005,600.0,0.505825032721136,2.289807973542501e-06,1.4424434400205298e-07,-4083307.966524291,2021,0.49417496727886395
2014-01-14 11:25:00,72357098.56800005,8100.0,0.5057684082454988,2.313486337967999e-06,1.457359407573536e-07,-4084079.860052799,2022,0.49423159175450115
2014-01-14 11:26:00,72288878.36800005,-68220.20000000298,1.0,2.4421191035433693e-06,1.53839043332756e-07,,2023,0.0
2014-01-14 11:27:00,72288878.36800005,0.0,1.0,2.446086670685134e-06,1.5408897657006695e-07,,2024,0.0
2014-01-14 11:28:00,72216614.30800004,-72264.06000000238,0.4996715043175688,2.6015374062170746e-06,1.6388145245910473e-07,,2025,0.5003284956824312
2014-01-14 11:29:00,72211763.30800004,-4851.0,0.4997050709604038,2.580690533812097e-06,1.6256822293536508e-07,,2026,0.5002949290395963
2014-01-14 11:30:00,72217270.34000005,5507.032000005245,0.5047108284264739,2.5793783937813283e-06,1.6248556588282446e-07,,2027,0.4952891715735262
2014-01-14 13:01:00,72238046.34000003,20775.9999999851,0.5045656712315792,2.636347966429698e-06,1.6607431163342476e-07,,2028,0.4954343287684208
2014-01-14 13:02:00,72233832.34000005,-4213.999999985099,0.5045951067421937,2.500472170645509e-06,1.5751494104204472e-07,,2029,0.4954048932578064
2014-01-14 13:03:00,72227952.34000003,-5880.000000014901,0.5046361852877086,2.493058456812583e-06,1.5704792096839418e-07,,2030,0.4953638147122914
2014-01-14 13:04:00,72152436.46000004,-75515.87999999523,0.9949404341986098,2.5098766575066505e-06,1.5810736802877698e-07,,2031,0.005059565801390262
2014-01-14 13:05:00,72152459.46000004,23.0,0.9949401170419923,2.48489902009394e-06,1.5653392476849188e-07,,2032,0.005059882958007761
2014-01-14 13:06:00,72080961.24400005,-71498.2159999907,0.49869242340316555,2.5498434083223986e-06,1.6062503668043787e-07,,2033,0.5013075765968344
2014-01-14 13:07:00,72084129.24400005,3168.0,0.498670506545545,2.4613244635531226e-06,1.5504886729526247e-07,,2034,0.501329493454455
2014-01-14 13:08:00,72091752.24400005,7623.0,0.4986177770008597,2.363388642237727e-06,1.488794904465626e-07,,2035,0.5013822229991404
2014-01-14 13:09:00,72096405.24400005,4653.0,0.49858559691492427,2.372770847104274e-06,1.4947051379957076e-07,,2036,0.5014144030850757
2014-01-14 13:10:00,72032832.28400004,-63572.960000008345,0.9942857168467687,2.319257888309928e-06,1.4609951425459254e-07,,2037,0.00571428315323134
2014-01-14 13:11:00,72032911.28400004,79.0,0.9942846263928327,2.322191750287843e-06,1.462843301873199e-07,,2038,0.005715373607167336
2014-01-14 13:12:00,71960858.98800004,-72052.29600000381,0.5035343309901629,2.472064415153258e-06,1.557254206530441e-07,,2039,0.4964656690098372
2014-01-14 13:13:00,71951352.98800004,-9506.0,0.5036008564570459,2.461866256042057e-06,1.5508299701402255e-07,,2040,0.49639914354295417
2014-01-14 13:14:00,71946550.98800004,-4802.0,0.5036344687884154,2.4284131064419837e-06,1.529756466708408e-07,,2041,0.49636553121158455
2014-01-14 13:15:00,71948608.98800004,2058.0,0.5036200629541492,2.391462803058722e-06,1.506479963465432e-07,,2042,0.4963799370458508
2014-01-14 13:16:00,71949588.98800004,980.0,0.5036132033227234,2.2886018374411866e-06,1.441683645694012e-07,,2043,0.4963867966772766
2014-01-14 13:17:00,71957428.98800004,7840.0,0.5035583329977329,2.305277376691397e-06,1.4521882480354294e-07,,2044,0.49644166700226705
2014-01-14 13:18:00,71954782.98800004,-2646.0,0.5035768503956568,2.1506982399242956e-06,1.3548125447580982e-07,,2045,0.49642314960434325
2014-01-14 13:19:00,71947334.98800004,-7448.0,0.503628980754375,2.153743696274593e-06,1.3567310019322862e-07,,2046,0.496371019245625
2014-01-14 13:20:00,71943022.98800004,-4312.0,0.5036591664217938,2.1592082308781453e-06,1.3601733351684067e-07,,2047,0.49634083357820624
2014-01-14 13:21:00,71947432.98800004,4410.0,0.5036282947585297,2.1776747371867213e-06,1.3718061407104774e-07,,2048,0.49637170524147034
2014-01-14 13:22:00,71871757.94600004,-75675.04199999571,0.9949301504455509,2.3625108927187006e-06,1.4882419742416378e-07,,2049,0.005069849554449074
2014-01-14 13:23:00,71871667.94600004,-90.0,0.9949313963288885,2.3734680252566452e-06,1.4951443189506318e-07,,2050,0.005068603671111465
2014-01-14 13:24:00,71800208.10200003,-71459.84400001168,0.49743612234746654,2.532598292979128e-06,1.5953869652498741e-07,,2051,0.5025638776525335
2014-01-14 13:25:00,71802386.10200003,2178.0,0.49742103349132555,2.5428254200372185e-06,1.60182944973139e-07,,2052,0.5025789665086745
2014-01-14 13:26:00,71813177.10200003,10791.0,0.4973462885686106,2.580056324191673e-06,1.6252827148453825e-07,,2053,0.5026537114313895
2014-01-14 13:27:00,71816939.10200003,3762.0,0.49732023598601666,2.5846498822265518e-06,1.6281763844151998e-07,-7198926.722879392,2054,0.5026797640139833
2014-01-14 13:28:00,71813870.10200003,-3069.0,0.4973414892035647,2.5904172735969953e-06,1.6318094994818124e-07,-7198298.904776536,2055,0.5026585107964353
