,zz500
2014-01-29 10:30:00,-64.0
2014-01-29 10:31:00,-64.0
2014-01-29 10:32:00,-64.0
2014-01-29 10:33:00,-64.0
2014-01-29 10:34:00,-64.0
2014-01-29 10:35:00,-64.0
2014-01-29 10:36:00,-64.0
2014-01-29 10:37:00,-64.0
2014-01-29 10:38:00,-64.0
2014-01-29 10:39:00,-64.0
2014-01-29 10:40:00,-64.0
2014-01-29 10:41:00,-64.0
2014-01-29 10:42:00,-64.0
2014-01-29 10:43:00,-64.0
2014-01-29 10:44:00,-64.0
2014-01-29 10:45:00,-64.0
2014-01-29 10:46:00,-64.0
2014-01-29 10:47:00,-64.0
2014-01-29 10:48:00,-64.0
2014-01-29 10:49:00,-64.0
2014-01-29 10:50:00,-64.0
2014-01-29 10:51:00,-64.0
2014-01-29 10:52:00,-1.0
2014-01-29 10:53:00,-1.0
2014-01-29 10:54:00,63.0
2014-01-29 10:55:00,63.0
2014-01-29 10:56:00,63.0
2014-01-29 10:57:00,63.0
2014-01-29 10:58:00,63.0
2014-01-29 10:59:00,63.0
2014-01-29 11:00:00,63.0
2014-01-29 11:01:00,63.0
2014-01-29 11:02:00,63.0
2014-01-29 11:03:00,63.0
2014-01-29 11:04:00,63.0
2014-01-29 11:05:00,63.0
2014-01-29 11:06:00,63.0
2014-01-29 11:07:00,63.0
2014-01-29 11:08:00,0.0
2014-01-29 11:09:00,0.0
2014-01-29 11:10:00,-64.0
2014-01-29 11:11:00,-64.0
2014-01-29 11:12:00,-64.0
2014-01-29 11:13:00,-64.0
2014-01-29 11:14:00,-64.0
2014-01-29 11:15:00,-64.0
2014-01-29 11:16:00,-64.0
2014-01-29 11:17:00,-64.0
2014-01-29 11:18:00,-64.0
2014-01-29 11:19:00,-64.0
2014-01-29 11:20:00,-64.0
2014-01-29 11:21:00,-64.0
2014-01-29 11:22:00,-64.0
2014-01-29 11:23:00,-64.0
2014-01-29 11:24:00,-64.0
2014-01-29 11:25:00,-64.0
2014-01-29 11:26:00,-2.0
2014-01-29 11:27:00,-2.0
2014-01-29 11:28:00,63.0
2014-01-29 11:29:00,63.0
2014-01-29 11:30:00,0.0
2014-01-29 13:01:00,0.0
2014-01-29 13:02:00,-64.0
2014-01-29 13:03:00,-64.0
2014-01-29 13:04:00,-63.0
2014-01-29 13:05:00,-63.0
2014-01-29 13:06:00,-63.0
2014-01-29 13:07:00,-63.0
2014-01-29 13:08:00,-63.0
2014-01-29 13:09:00,-63.0
2014-01-29 13:10:00,-63.0
2014-01-29 13:11:00,-63.0
2014-01-29 13:12:00,-63.0
2014-01-29 13:13:00,-63.0
2014-01-29 13:14:00,-63.0
2014-01-29 13:15:00,-63.0
2014-01-29 13:16:00,-63.0
2014-01-29 13:17:00,-63.0
2014-01-29 13:18:00,-63.0
2014-01-29 13:19:00,-63.0
2014-01-29 13:20:00,-63.0
2014-01-29 13:21:00,-63.0
2014-01-29 13:22:00,-63.0
2014-01-29 13:23:00,-63.0
2014-01-29 13:24:00,-63.0
2014-01-29 13:25:00,-63.0
2014-01-29 13:26:00,-63.0
2014-01-29 13:27:00,-63.0
2014-01-29 13:28:00,-63.0
2014-01-29 13:29:00,-63.0
2014-01-29 13:30:00,-63.0
2014-01-29 13:31:00,-63.0
2014-01-29 13:32:00,-63.0
2014-01-29 13:33:00,-63.0
2014-01-29 13:34:00,-63.0
2014-01-29 13:35:00,-63.0
2014-01-29 13:36:00,-1.0
2014-01-29 13:37:00,-1.0
2014-01-29 13:38:00,62.0
2014-01-29 13:39:00,62.0
2014-01-29 13:40:00,62.0
2014-01-29 13:41:00,62.0
2014-01-29 13:42:00,-1.0
2014-01-29 13:43:00,-1.0
2014-01-29 13:44:00,-63.0
2014-01-29 13:45:00,-63.0
2014-01-29 13:46:00,-63.0
2014-01-29 13:47:00,-63.0
2014-01-29 13:48:00,-63.0
2014-01-29 13:49:00,-63.0
2014-01-29 13:50:00,-63.0
2014-01-29 13:51:00,-63.0
2014-01-29 13:52:00,-2.0
2014-01-29 13:53:00,-2.0
2014-01-29 13:54:00,62.0
2014-01-29 13:55:00,62.0
2014-01-29 13:56:00,0.0
2014-01-29 13:57:00,0.0
2014-01-29 13:58:00,-63.0
2014-01-29 13:59:00,-63.0
2014-01-29 14:00:00,-63.0
2014-01-29 14:01:00,-63.0
2014-01-29 14:02:00,-63.0
2014-01-29 14:03:00,-63.0
2014-01-29 14:04:00,-63.0
2014-01-29 14:05:00,-63.0
2014-01-29 14:06:00,-63.0
2014-01-29 14:07:00,-63.0
2014-01-29 14:08:00,-63.0
2014-01-29 14:09:00,-63.0
2014-01-29 14:10:00,-63.0
2014-01-29 14:11:00,-63.0
2014-01-29 14:12:00,-63.0
2014-01-29 14:13:00,-63.0
2014-01-29 14:14:00,-63.0
2014-01-29 14:15:00,-63.0
2014-01-29 14:16:00,-63.0
2014-01-29 14:17:00,-63.0
2014-01-29 14:18:00,-63.0
2014-01-29 14:19:00,-63.0
2014-01-29 14:20:00,-63.0
2014-01-29 14:21:00,-63.0
2014-01-29 14:22:00,-63.0
2014-01-29 14:23:00,-63.0
2014-01-29 14:24:00,-63.0
2014-01-29 14:25:00,-63.0
2014-01-29 14:26:00,-63.0
2014-01-29 14:27:00,-63.0
2014-01-29 14:28:00,-63.0
2014-01-29 14:29:00,-63.0
2014-01-29 14:30:00,-63.0
2014-01-29 14:31:00,-63.0
2014-01-29 14:32:00,-2.0
2014-01-29 14:33:00,-2.0
2014-01-29 14:34:00,62.0
2014-01-29 14:35:00,62.0
2014-01-29 14:36:00,61.0
2014-01-29 14:37:00,61.0
2014-01-29 14:38:00,-1.0
2014-01-29 14:39:00,-1.0
2014-01-29 14:40:00,-62.0
2014-01-29 14:41:00,-62.0
2014-01-29 14:42:00,-62.0
2014-01-29 14:43:00,-62.0
2014-01-29 14:44:00,-62.0
2014-01-29 14:45:00,-62.0
2014-01-29 14:46:00,-62.0
2014-01-29 14:47:00,-62.0
2014-01-29 14:48:00,-1.0
2014-01-29 14:49:00,-1.0
2014-01-29 14:50:00,61.0
2014-01-29 14:51:00,61.0
2014-01-29 14:52:00,61.0
2014-01-29 14:53:00,61.0
2014-01-29 14:54:00,61.0
2014-01-29 14:55:00,61.0
2014-01-29 14:56:00,-1.0
2014-01-29 14:57:00,-1.0
2014-01-29 14:58:00,-62.0
2014-01-29 14:59:00,-62.0
2014-01-29 15:00:00,-62.0
2014-01-30 09:31:00,-62.0
2014-01-30 09:32:00,-62.0
2014-01-30 09:33:00,-62.0
2014-01-30 09:34:00,-1.0
2014-01-30 09:35:00,-1.0
2014-01-30 09:36:00,61.0
2014-01-30 09:37:00,61.0
2014-01-30 09:38:00,61.0
2014-01-30 09:39:00,61.0
2014-01-30 09:40:00,61.0
2014-01-30 09:41:00,61.0
2014-01-30 09:42:00,-1.0
2014-01-30 09:43:00,-1.0
2014-01-30 09:44:00,61.0
2014-01-30 09:45:00,61.0
2014-01-30 09:46:00,61.0
2014-01-30 09:47:00,61.0
2014-01-30 09:48:00,61.0
2014-01-30 09:49:00,61.0
2014-01-30 09:50:00,-1.0
2014-01-30 09:51:00,-1.0
2014-01-30 09:52:00,-62.0
2014-01-30 09:53:00,-62.0
2014-01-30 09:54:00,-62.0
2014-01-30 09:55:00,-62.0
2014-01-30 09:56:00,-62.0
2014-01-30 09:57:00,-62.0
2014-01-30 09:58:00,-62.0
2014-01-30 09:59:00,-62.0
2014-01-30 10:00:00,-62.0
2014-01-30 10:01:00,-62.0
2014-01-30 10:02:00,-62.0
2014-01-30 10:03:00,-62.0
2014-01-30 10:04:00,-62.0
2014-01-30 10:05:00,-62.0
2014-01-30 10:06:00,-62.0
2014-01-30 10:07:00,-62.0
2014-01-30 10:08:00,-1.0
2014-01-30 10:09:00,-1.0
2014-01-30 10:10:00,61.0
2014-01-30 10:11:00,61.0
2014-01-30 10:12:00,61.0
2014-01-30 10:13:00,61.0
2014-01-30 10:14:00,0.0
2014-01-30 10:15:00,0.0
2014-01-30 10:16:00,-62.0
2014-01-30 10:17:00,-62.0
2014-01-30 10:18:00,-62.0
2014-01-30 10:19:00,-62.0
2014-01-30 10:20:00,-62.0
2014-01-30 10:21:00,-62.0
2014-01-30 10:22:00,-62.0
2014-01-30 10:23:00,-62.0
2014-01-30 10:24:00,-2.0
2014-01-30 10:25:00,-2.0
2014-01-30 10:26:00,61.0
2014-01-30 10:27:00,61.0
2014-01-30 10:28:00,61.0
2014-01-30 10:29:00,61.0
2014-01-30 10:30:00,61.0
2014-01-30 10:31:00,61.0
2014-01-30 10:32:00,61.0
2014-01-30 10:33:00,61.0
2014-01-30 10:34:00,0.0
2014-01-30 10:35:00,0.0
2014-01-30 10:36:00,61.0
2014-01-30 10:37:00,61.0
2014-01-30 10:38:00,61.0
2014-01-30 10:39:00,61.0
2014-01-30 10:40:00,61.0
2014-01-30 10:41:00,61.0
2014-01-30 10:42:00,61.0
2014-01-30 10:43:00,61.0
2014-01-30 10:44:00,0.0
2014-01-30 10:45:00,0.0
2014-01-30 10:46:00,-62.0
2014-01-30 10:47:00,-62.0
2014-01-30 10:48:00,-62.0
2014-01-30 10:49:00,-62.0
2014-01-30 10:50:00,-62.0
2014-01-30 10:51:00,-62.0
2014-01-30 10:52:00,-2.0
2014-01-30 10:53:00,-2.0
2014-01-30 10:54:00,61.0
2014-01-30 10:55:00,61.0
2014-01-30 10:56:00,1.0
2014-01-30 10:57:00,1.0
2014-01-30 10:58:00,-61.0
2014-01-30 10:59:00,-61.0
2014-01-30 11:00:00,-61.0
2014-01-30 11:01:00,-61.0
2014-01-30 11:02:00,-61.0
2014-01-30 11:03:00,-61.0
2014-01-30 11:04:00,-61.0
2014-01-30 11:05:00,-61.0
2014-01-30 11:06:00,-61.0
2014-01-30 11:07:00,-61.0
2014-01-30 11:08:00,-61.0
2014-01-30 11:09:00,-61.0
2014-01-30 11:10:00,-61.0
2014-01-30 11:11:00,-61.0
2014-01-30 11:12:00,-61.0
2014-01-30 11:13:00,-61.0
2014-01-30 11:14:00,-61.0
2014-01-30 11:15:00,-61.0
2014-01-30 11:16:00,-61.0
2014-01-30 11:17:00,-61.0
2014-01-30 11:18:00,-61.0
2014-01-30 11:19:00,-61.0
2014-01-30 11:20:00,-61.0
2014-01-30 11:21:00,-61.0
2014-01-30 11:22:00,-61.0
2014-01-30 11:23:00,-61.0
2014-01-30 11:24:00,-61.0
2014-01-30 11:25:00,-61.0
2014-01-30 11:26:00,-61.0
2014-01-30 11:27:00,-61.0
2014-01-30 11:28:00,-61.0
2014-01-30 11:29:00,-61.0
2014-01-30 11:30:00,-61.0
2014-01-30 13:01:00,-61.0
2014-01-30 13:02:00,-61.0
2014-01-30 13:03:00,-61.0
2014-01-30 13:04:00,-61.0
2014-01-30 13:05:00,-61.0
2014-01-30 13:06:00,-61.0
2014-01-30 13:07:00,-61.0
2014-01-30 13:08:00,-61.0
2014-01-30 13:09:00,-61.0
2014-01-30 13:10:00,-61.0
2014-01-30 13:11:00,-61.0
2014-01-30 13:12:00,-61.0
2014-01-30 13:13:00,-61.0
2014-01-30 13:14:00,-61.0
2014-01-30 13:15:00,-61.0
2014-01-30 13:16:00,-61.0
2014-01-30 13:17:00,-61.0
2014-01-30 13:18:00,-61.0
2014-01-30 13:19:00,-61.0
2014-01-30 13:20:00,-61.0
2014-01-30 13:21:00,-61.0
2014-01-30 13:22:00,-61.0
2014-01-30 13:23:00,-61.0
2014-01-30 13:24:00,-61.0
2014-01-30 13:25:00,-61.0
2014-01-30 13:26:00,-61.0
2014-01-30 13:27:00,-61.0
2014-01-30 13:28:00,-61.0
2014-01-30 13:29:00,-61.0
2014-01-30 13:30:00,-61.0
2014-01-30 13:31:00,-61.0
2014-01-30 13:32:00,-61.0
2014-01-30 13:33:00,-61.0
2014-01-30 13:34:00,-61.0
2014-01-30 13:35:00,-61.0
2014-01-30 13:36:00,-61.0
2014-01-30 13:37:00,-61.0
2014-01-30 13:38:00,-61.0
2014-01-30 13:39:00,-61.0
2014-01-30 13:40:00,-1.0
2014-01-30 13:41:00,-1.0
2014-01-30 13:42:00,60.0
2014-01-30 13:43:00,60.0
2014-01-30 13:44:00,60.0
2014-01-30 13:45:00,60.0
2014-01-30 13:46:00,0.0
2014-01-30 13:47:00,0.0
2014-01-30 13:48:00,-61.0
2014-01-30 13:49:00,-61.0
2014-01-30 13:50:00,-61.0
2014-01-30 13:51:00,-61.0
2014-01-30 13:52:00,-61.0
2014-01-30 13:53:00,-61.0
2014-01-30 13:54:00,-2.0
2014-01-30 13:55:00,-2.0
2014-01-30 13:56:00,60.0
2014-01-30 13:57:00,60.0
2014-01-30 13:58:00,60.0
2014-01-30 13:59:00,60.0
2014-01-30 14:00:00,60.0
2014-01-30 14:01:00,60.0
2014-01-30 14:02:00,60.0
2014-01-30 14:03:00,60.0
2014-01-30 14:04:00,60.0
2014-01-30 14:05:00,60.0
2014-01-30 14:06:00,60.0
2014-01-30 14:07:00,60.0
2014-01-30 14:08:00,60.0
2014-01-30 14:09:00,60.0
2014-01-30 14:10:00,60.0
2014-01-30 14:11:00,60.0
2014-01-30 14:12:00,60.0
2014-01-30 14:13:00,60.0
2014-01-30 14:14:00,60.0
2014-01-30 14:15:00,60.0
2014-01-30 14:16:00,60.0
2014-01-30 14:17:00,60.0
2014-01-30 14:18:00,60.0
2014-01-30 14:19:00,60.0
2014-01-30 14:20:00,0.0
2014-01-30 14:21:00,0.0
2014-01-30 14:22:00,-61.0
2014-01-30 14:23:00,-61.0
2014-01-30 14:24:00,-61.0
2014-01-30 14:25:00,-61.0
2014-01-30 14:26:00,-61.0
2014-01-30 14:27:00,-61.0
2014-01-30 14:28:00,-61.0
2014-01-30 14:29:00,-61.0
2014-01-30 14:30:00,-2.0
2014-01-30 14:31:00,-2.0
2014-01-30 14:32:00,60.0
2014-01-30 14:33:00,60.0
2014-01-30 14:34:00,60.0
2014-01-30 14:35:00,60.0
2014-01-30 14:36:00,60.0
2014-01-30 14:37:00,60.0
2014-01-30 14:38:00,60.0
2014-01-30 14:39:00,60.0
2014-01-30 14:40:00,0.0
2014-01-30 14:41:00,0.0
2014-01-30 14:42:00,-61.0
2014-01-30 14:43:00,-61.0
2014-01-30 14:44:00,-61.0
2014-01-30 14:45:00,-61.0
2014-01-30 14:46:00,-60.0
2014-01-30 14:47:00,-60.0
2014-01-30 14:48:00,-60.0
2014-01-30 14:49:00,-60.0
2014-01-30 14:50:00,-61.0
2014-01-30 14:51:00,-61.0
2014-01-30 14:52:00,-61.0
2014-01-30 14:53:00,-61.0
2014-01-30 14:54:00,-61.0
2014-01-30 14:55:00,-61.0
2014-01-30 14:56:00,-3.0
2014-01-30 14:57:00,-3.0
2014-01-30 14:58:00,59.0
2014-01-30 14:59:00,59.0
2014-01-30 15:00:00,59.0
2014-02-07 09:31:00,59.0
2014-02-07 09:32:00,60.0
2014-02-07 09:33:00,60.0
2014-02-07 09:34:00,60.0
2014-02-07 09:35:00,60.0
2014-02-07 09:36:00,60.0
2014-02-07 09:37:00,60.0
2014-02-07 09:38:00,60.0
2014-02-07 09:39:00,60.0
2014-02-07 09:40:00,1.0
2014-02-07 09:41:00,1.0
2014-02-07 09:42:00,-61.0
2014-02-07 09:43:00,-61.0
2014-02-07 09:44:00,-61.0
2014-02-07 09:45:00,-61.0
2014-02-07 09:46:00,-3.0
2014-02-07 09:47:00,-3.0
2014-02-07 09:48:00,59.0
2014-02-07 09:49:00,59.0
2014-02-07 09:50:00,-1.0
2014-02-07 09:51:00,-1.0
2014-02-07 09:52:00,-60.0
2014-02-07 09:53:00,-60.0
2014-02-07 09:54:00,-60.0
2014-02-07 09:55:00,-60.0
2014-02-07 09:56:00,-60.0
2014-02-07 09:57:00,-60.0
2014-02-07 09:58:00,-60.0
2014-02-07 09:59:00,-60.0
2014-02-07 10:00:00,-60.0
2014-02-07 10:01:00,-60.0
2014-02-07 10:02:00,-60.0
2014-02-07 10:03:00,-60.0
2014-02-07 10:04:00,-60.0
2014-02-07 10:05:00,-60.0
2014-02-07 10:06:00,-60.0
2014-02-07 10:07:00,-60.0
2014-02-07 10:08:00,-60.0
2014-02-07 10:09:00,-60.0
2014-02-07 10:10:00,-60.0
2014-02-07 10:11:00,-60.0
2014-02-07 10:12:00,-60.0
2014-02-07 10:13:00,-60.0
2014-02-07 10:14:00,-60.0
2014-02-07 10:15:00,-60.0
2014-02-07 10:16:00,-60.0
2014-02-07 10:17:00,-60.0
2014-02-07 10:18:00,-60.0
2014-02-07 10:19:00,-60.0
2014-02-07 10:20:00,-59.0
2014-02-07 10:21:00,-59.0
2014-02-07 10:22:00,-59.0
2014-02-07 10:23:00,-59.0
2014-02-07 10:24:00,-59.0
2014-02-07 10:25:00,-59.0
2014-02-07 10:26:00,-59.0
2014-02-07 10:27:00,-59.0
2014-02-07 10:28:00,-59.0
2014-02-07 10:29:00,-59.0
2014-02-07 10:30:00,-59.0
2014-02-07 10:31:00,-59.0
2014-02-07 10:32:00,-59.0
2014-02-07 10:33:00,-59.0
2014-02-07 10:34:00,-59.0
2014-02-07 10:35:00,-59.0
2014-02-07 10:36:00,0.0
2014-02-07 10:37:00,0.0
2014-02-07 10:38:00,58.0
2014-02-07 10:39:00,58.0
2014-02-07 10:40:00,-1.0
2014-02-07 10:41:00,-1.0
2014-02-07 10:42:00,58.0
2014-02-07 10:43:00,58.0
2014-02-07 10:44:00,58.0
2014-02-07 10:45:00,58.0
2014-02-07 10:46:00,58.0
2014-02-07 10:47:00,58.0
2014-02-07 10:48:00,58.0
2014-02-07 10:49:00,58.0
2014-02-07 10:50:00,58.0
2014-02-07 10:51:00,58.0
2014-02-07 10:52:00,58.0
2014-02-07 10:53:00,58.0
2014-02-07 10:54:00,58.0
2014-02-07 10:55:00,58.0
2014-02-07 10:56:00,58.0
2014-02-07 10:57:00,58.0
2014-02-07 10:58:00,-1.0
2014-02-07 10:59:00,-1.0
2014-02-07 11:00:00,-59.0
2014-02-07 11:01:00,-59.0
2014-02-07 11:02:00,-59.0
2014-02-07 11:03:00,-59.0
2014-02-07 11:04:00,-59.0
2014-02-07 11:05:00,-59.0
2014-02-07 11:06:00,-59.0
2014-02-07 11:07:00,-59.0
2014-02-07 11:08:00,-59.0
2014-02-07 11:09:00,-59.0
2014-02-07 11:10:00,-59.0
2014-02-07 11:11:00,-59.0
2014-02-07 11:12:00,-59.0
2014-02-07 11:13:00,-59.0
2014-02-07 11:14:00,-59.0
2014-02-07 11:15:00,-59.0
2014-02-07 11:16:00,-59.0
2014-02-07 11:17:00,-59.0
2014-02-07 11:18:00,-59.0
2014-02-07 11:19:00,-59.0
2014-02-07 11:20:00,-59.0
2014-02-07 11:21:00,-59.0
2014-02-07 11:22:00,-59.0
2014-02-07 11:23:00,-59.0
2014-02-07 11:24:00,-59.0
2014-02-07 11:25:00,-59.0
2014-02-07 11:26:00,-59.0
2014-02-07 11:27:00,-59.0
2014-02-07 11:28:00,-59.0
2014-02-07 11:29:00,-59.0
2014-02-07 11:30:00,-59.0
2014-02-07 13:01:00,-59.0
2014-02-07 13:02:00,-59.0
2014-02-07 13:03:00,-59.0
2014-02-07 13:04:00,-59.0
2014-02-07 13:05:00,-59.0
2014-02-07 13:06:00,-59.0
2014-02-07 13:07:00,-59.0
2014-02-07 13:08:00,-59.0
2014-02-07 13:09:00,-59.0
2014-02-07 13:10:00,-59.0
2014-02-07 13:11:00,-59.0
2014-02-07 13:12:00,-59.0
2014-02-07 13:13:00,-59.0
2014-02-07 13:14:00,-59.0
2014-02-07 13:15:00,-59.0
2014-02-07 13:16:00,-59.0
2014-02-07 13:17:00,-59.0
2014-02-07 13:18:00,-59.0
2014-02-07 13:19:00,-59.0
2014-02-07 13:20:00,-59.0
2014-02-07 13:21:00,-59.0
2014-02-07 13:22:00,-59.0
2014-02-07 13:23:00,-59.0
2014-02-07 13:24:00,-59.0
2014-02-07 13:25:00,-59.0
2014-02-07 13:26:00,-59.0
2014-02-07 13:27:00,-59.0
2014-02-07 13:28:00,-59.0
2014-02-07 13:29:00,-59.0
2014-02-07 13:30:00,-59.0
2014-02-07 13:31:00,-59.0
2014-02-07 13:32:00,-58.0
2014-02-07 13:33:00,-58.0
2014-02-07 13:34:00,-58.0
2014-02-07 13:35:00,-58.0
2014-02-07 13:36:00,-58.0
2014-02-07 13:37:00,-58.0
2014-02-07 13:38:00,-58.0
2014-02-07 13:39:00,-58.0
2014-02-07 13:40:00,-58.0
2014-02-07 13:41:00,-58.0
2014-02-07 13:42:00,-58.0
2014-02-07 13:43:00,-58.0
2014-02-07 13:44:00,-58.0
2014-02-07 13:45:00,-58.0
2014-02-07 13:46:00,-58.0
2014-02-07 13:47:00,-58.0
2014-02-07 13:48:00,-58.0
2014-02-07 13:49:00,-58.0
2014-02-07 13:50:00,-58.0
2014-02-07 13:51:00,-58.0
2014-02-07 13:52:00,-58.0
2014-02-07 13:53:00,-58.0
2014-02-07 13:54:00,-58.0
2014-02-07 13:55:00,-58.0
2014-02-07 13:56:00,-58.0
2014-02-07 13:57:00,-58.0
2014-02-07 13:58:00,-58.0
2014-02-07 13:59:00,-58.0
2014-02-07 14:00:00,-58.0
2014-02-07 14:01:00,-58.0
2014-02-07 14:02:00,0.0
2014-02-07 14:03:00,0.0
2014-02-07 14:04:00,57.0
2014-02-07 14:05:00,57.0
2014-02-07 14:06:00,57.0
2014-02-07 14:07:00,57.0
2014-02-07 14:08:00,57.0
2014-02-07 14:09:00,57.0
2014-02-07 14:10:00,57.0
2014-02-07 14:11:00,57.0
2014-02-07 14:12:00,-1.0
2014-02-07 14:13:00,-1.0
2014-02-07 14:14:00,-58.0
2014-02-07 14:15:00,-58.0
2014-02-07 14:16:00,-58.0
2014-02-07 14:17:00,-58.0
2014-02-07 14:18:00,-58.0
2014-02-07 14:19:00,-58.0
2014-02-07 14:20:00,-58.0
2014-02-07 14:21:00,-58.0
2014-02-07 14:22:00,-58.0
2014-02-07 14:23:00,-58.0
2014-02-07 14:24:00,-58.0
2014-02-07 14:25:00,-58.0
2014-02-07 14:26:00,-58.0
2014-02-07 14:27:00,-58.0
2014-02-07 14:28:00,-58.0
2014-02-07 14:29:00,-58.0
2014-02-07 14:30:00,-58.0
2014-02-07 14:31:00,-58.0
2014-02-07 14:32:00,-58.0
2014-02-07 14:33:00,-58.0
2014-02-07 14:34:00,-58.0
2014-02-07 14:35:00,-58.0
2014-02-07 14:36:00,-58.0
2014-02-07 14:37:00,-58.0
2014-02-07 14:38:00,-58.0
2014-02-07 14:39:00,-58.0
2014-02-07 14:40:00,-58.0
2014-02-07 14:41:00,-58.0
2014-02-07 14:42:00,-58.0
2014-02-07 14:43:00,-58.0
2014-02-07 14:44:00,-58.0
2014-02-07 14:45:00,-58.0
2014-02-07 14:46:00,-58.0
2014-02-07 14:47:00,-58.0
2014-02-07 14:48:00,-58.0
2014-02-07 14:49:00,-58.0
2014-02-07 14:50:00,-58.0
2014-02-07 14:51:00,-58.0
2014-02-07 14:52:00,-58.0
2014-02-07 14:53:00,-58.0
2014-02-07 14:54:00,-58.0
2014-02-07 14:55:00,-58.0
2014-02-07 14:56:00,-58.0
2014-02-07 14:57:00,-58.0
2014-02-07 14:58:00,-58.0
2014-02-07 14:59:00,-58.0
2014-02-07 15:00:00,-58.0
2014-02-10 09:31:00,-58.0
2014-02-10 09:32:00,-57.0
2014-02-10 09:33:00,-57.0
2014-02-10 09:34:00,-57.0
2014-02-10 09:35:00,-57.0
2014-02-10 09:36:00,-57.0
2014-02-10 09:37:00,-57.0
2014-02-10 09:38:00,-57.0
2014-02-10 09:39:00,-57.0
2014-02-10 09:40:00,-57.0
2014-02-10 09:41:00,-57.0
2014-02-10 09:42:00,-57.0
2014-02-10 09:43:00,-57.0
2014-02-10 09:44:00,-56.0
2014-02-10 09:45:00,-56.0
2014-02-10 09:46:00,-57.0
2014-02-10 09:47:00,-57.0
2014-02-10 09:48:00,-56.0
2014-02-10 09:49:00,-56.0
2014-02-10 09:50:00,-56.0
2014-02-10 09:51:00,-56.0
2014-02-10 09:52:00,-56.0
2014-02-10 09:53:00,-56.0
2014-02-10 09:54:00,-56.0
2014-02-10 09:55:00,-56.0
2014-02-10 09:56:00,-56.0
2014-02-10 09:57:00,-56.0
2014-02-10 09:58:00,-56.0
2014-02-10 09:59:00,-56.0
2014-02-10 10:00:00,1.0
2014-02-10 10:01:00,1.0
2014-02-10 10:02:00,55.0
2014-02-10 10:03:00,55.0
2014-02-10 10:04:00,55.0
2014-02-10 10:05:00,55.0
2014-02-10 10:06:00,-1.0
2014-02-10 10:07:00,-1.0
2014-02-10 10:08:00,-56.0
2014-02-10 10:09:00,-56.0
2014-02-10 10:10:00,-56.0
2014-02-10 10:11:00,-56.0
2014-02-10 10:12:00,-56.0
2014-02-10 10:13:00,-56.0
2014-02-10 10:14:00,-56.0
2014-02-10 10:15:00,-56.0
2014-02-10 10:16:00,-56.0
2014-02-10 10:17:00,-56.0
2014-02-10 10:18:00,-56.0
2014-02-10 10:19:00,-56.0
2014-02-10 10:20:00,-56.0
2014-02-10 10:21:00,-56.0
2014-02-10 10:22:00,-56.0
2014-02-10 10:23:00,-56.0
2014-02-10 10:24:00,-56.0
2014-02-10 10:25:00,-56.0
2014-02-10 10:26:00,-56.0
2014-02-10 10:27:00,-56.0
2014-02-10 10:28:00,-56.0
2014-02-10 10:29:00,-56.0
2014-02-10 10:30:00,-56.0
2014-02-10 10:31:00,-56.0
2014-02-10 10:32:00,-56.0
2014-02-10 10:33:00,-56.0
2014-02-10 10:34:00,-56.0
2014-02-10 10:35:00,-56.0
2014-02-10 10:36:00,-1.0
2014-02-10 10:37:00,-1.0
2014-02-10 10:38:00,55.0
2014-02-10 10:39:00,55.0
2014-02-10 10:40:00,0.0
2014-02-10 10:41:00,0.0
2014-02-10 10:42:00,-56.0
2014-02-10 10:43:00,-56.0
2014-02-10 10:44:00,-56.0
2014-02-10 10:45:00,-56.0
2014-02-10 10:46:00,-56.0
2014-02-10 10:47:00,-56.0
2014-02-10 10:48:00,-55.0
2014-02-10 10:49:00,-55.0
2014-02-10 10:50:00,-55.0
2014-02-10 10:51:00,-55.0
2014-02-10 10:52:00,-55.0
2014-02-10 10:53:00,-55.0
2014-02-10 10:54:00,-55.0
2014-02-10 10:55:00,-55.0
2014-02-10 10:56:00,-55.0
2014-02-10 10:57:00,-55.0
2014-02-10 10:58:00,-55.0
2014-02-10 10:59:00,-55.0
2014-02-10 11:00:00,-55.0
2014-02-10 11:01:00,-55.0
2014-02-10 11:02:00,-55.0
2014-02-10 11:03:00,-55.0
2014-02-10 11:04:00,-1.0
2014-02-10 11:05:00,-1.0
2014-02-10 11:06:00,54.0
2014-02-10 11:07:00,54.0
2014-02-10 11:08:00,54.0
2014-02-10 11:09:00,54.0
2014-02-10 11:10:00,54.0
2014-02-10 11:11:00,54.0
2014-02-10 11:12:00,54.0
2014-02-10 11:13:00,54.0
2014-02-10 11:14:00,54.0
2014-02-10 11:15:00,54.0
2014-02-10 11:16:00,-1.0
2014-02-10 11:17:00,-1.0
2014-02-10 11:18:00,-55.0
2014-02-10 11:19:00,-55.0
2014-02-10 11:20:00,-55.0
2014-02-10 11:21:00,-55.0
2014-02-10 11:22:00,-55.0
2014-02-10 11:23:00,-55.0
2014-02-10 11:24:00,-55.0
2014-02-10 11:25:00,-55.0
2014-02-10 11:26:00,-55.0
2014-02-10 11:27:00,-55.0
2014-02-10 11:28:00,-55.0
2014-02-10 11:29:00,-55.0
2014-02-10 11:30:00,-55.0
2014-02-10 13:01:00,-55.0
2014-02-10 13:02:00,-55.0
2014-02-10 13:03:00,-55.0
2014-02-10 13:04:00,-55.0
2014-02-10 13:05:00,-55.0
2014-02-10 13:06:00,-55.0
