,zz500
2014-01-27 14:38:00,3889.49
2014-01-27 14:39:00,3888.63
2014-01-27 14:40:00,3888.14
2014-01-27 14:41:00,3886.1
2014-01-27 14:42:00,3884.27
2014-01-27 14:43:00,3882.83
2014-01-27 14:44:00,3880.69
2014-01-27 14:45:00,3881.25
2014-01-27 14:46:00,3882.35
2014-01-27 14:47:00,3881.48
2014-01-27 14:48:00,3883.41
2014-01-27 14:49:00,3883.72
2014-01-27 14:50:00,3882.68
2014-01-27 14:51:00,3882.29
2014-01-27 14:52:00,3881.23
2014-01-27 14:53:00,3880.29
2014-01-27 14:54:00,3880.52
2014-01-27 14:55:00,3879.89
2014-01-27 14:56:00,3880.02
2014-01-27 14:57:00,3881.0
2014-01-27 14:58:00,3881.73
2014-01-27 14:59:00,3882.05
2014-01-27 15:00:00,3881.95
2014-01-28 09:31:00,3887.71
2014-01-28 09:32:00,3888.92
2014-01-28 09:33:00,3888.14
2014-01-28 09:34:00,3887.97
2014-01-28 09:35:00,3889.61
2014-01-28 09:36:00,3894.68
2014-01-28 09:37:00,3897.74
2014-01-28 09:38:00,3900.26
2014-01-28 09:39:00,3900.08
2014-01-28 09:40:00,3900.63
2014-01-28 09:41:00,3900.96
2014-01-28 09:42:00,3900.3
2014-01-28 09:43:00,3900.17
2014-01-28 09:44:00,3902.52
2014-01-28 09:45:00,3904.74
2014-01-28 09:46:00,3905.42
2014-01-28 09:47:00,3905.73
2014-01-28 09:48:00,3905.11
2014-01-28 09:49:00,3904.34
2014-01-28 09:50:00,3901.96
2014-01-28 09:51:00,3900.02
2014-01-28 09:52:00,3898.07
2014-01-28 09:53:00,3894.47
2014-01-28 09:54:00,3892.6
2014-01-28 09:55:00,3889.86
2014-01-28 09:56:00,3886.76
2014-01-28 09:57:00,3885.38
2014-01-28 09:58:00,3883.38
2014-01-28 09:59:00,3882.54
2014-01-28 10:00:00,3881.69
2014-01-28 10:01:00,3880.73
2014-01-28 10:02:00,3879.48
2014-01-28 10:03:00,3878.55
2014-01-28 10:04:00,3878.98
2014-01-28 10:05:00,3880.08
2014-01-28 10:06:00,3880.75
2014-01-28 10:07:00,3880.79
2014-01-28 10:08:00,3880.65
2014-01-28 10:09:00,3880.32
2014-01-28 10:10:00,3879.59
2014-01-28 10:11:00,3877.89
2014-01-28 10:12:00,3875.45
2014-01-28 10:13:00,3873.6
2014-01-28 10:14:00,3871.39
2014-01-28 10:15:00,3871.45
2014-01-28 10:16:00,3868.76
2014-01-28 10:17:00,3866.9
2014-01-28 10:18:00,3865.7
2014-01-28 10:19:00,3865.18
2014-01-28 10:20:00,3866.46
2014-01-28 10:21:00,3868.16
2014-01-28 10:22:00,3870.27
2014-01-28 10:23:00,3870.39
2014-01-28 10:24:00,3870.06
2014-01-28 10:25:00,3869.5
2014-01-28 10:26:00,3869.73
2014-01-28 10:27:00,3869.27
2014-01-28 10:28:00,3868.39
2014-01-28 10:29:00,3866.92
2014-01-28 10:30:00,3864.15
2014-01-28 10:31:00,3859.95
2014-01-28 10:32:00,3856.84
2014-01-28 10:33:00,3854.62
2014-01-28 10:34:00,3852.44
2014-01-28 10:35:00,3851.48
2014-01-28 10:36:00,3848.83
2014-01-28 10:37:00,3847.29
2014-01-28 10:38:00,3847.81
2014-01-28 10:39:00,3848.06
2014-01-28 10:40:00,3849.86
2014-01-28 10:41:00,3851.35
2014-01-28 10:42:00,3853.17
2014-01-28 10:43:00,3854.38
2014-01-28 10:44:00,3856.03
2014-01-28 10:45:00,3857.86
2014-01-28 10:46:00,3858.25
2014-01-28 10:47:00,3858.06
2014-01-28 10:48:00,3857.86
2014-01-28 10:49:00,3858.94
2014-01-28 10:50:00,3861.25
2014-01-28 10:51:00,3864.4
2014-01-28 10:52:00,3867.02
2014-01-28 10:53:00,3867.48
2014-01-28 10:54:00,3867.77
2014-01-28 10:55:00,3867.52
2014-01-28 10:56:00,3867.18
2014-01-28 10:57:00,3867.49
2014-01-28 10:58:00,3867.47
2014-01-28 10:59:00,3866.83
2014-01-28 11:00:00,3866.23
2014-01-28 11:01:00,3865.88
2014-01-28 11:02:00,3865.61
2014-01-28 11:03:00,3866.13
2014-01-28 11:04:00,3865.89
2014-01-28 11:05:00,3866.27
2014-01-28 11:06:00,3866.33
2014-01-28 11:07:00,3867.94
2014-01-28 11:08:00,3869.89
2014-01-28 11:09:00,3871.12
2014-01-28 11:10:00,3872.37
2014-01-28 11:11:00,3874.06
2014-01-28 11:12:00,3874.54
2014-01-28 11:13:00,3874.61
2014-01-28 11:14:00,3873.73
2014-01-28 11:15:00,3873.74
2014-01-28 11:16:00,3873.33
2014-01-28 11:17:00,3872.9
2014-01-28 11:18:00,3872.39
2014-01-28 11:19:00,3872.36
2014-01-28 11:20:00,3872.41
2014-01-28 11:21:00,3871.92
2014-01-28 11:22:00,3870.88
2014-01-28 11:23:00,3869.61
2014-01-28 11:24:00,3868.34
2014-01-28 11:25:00,3867.64
2014-01-28 11:26:00,3867.25
2014-01-28 11:27:00,3866.97
2014-01-28 11:28:00,3866.75
2014-01-28 11:29:00,3866.66
2014-01-28 11:30:00,3866.13
2014-01-28 13:01:00,3865.92
2014-01-28 13:02:00,3866.2
2014-01-28 13:03:00,3866.61
2014-01-28 13:04:00,3866.8
2014-01-28 13:05:00,3866.33
2014-01-28 13:06:00,3866.26
2014-01-28 13:07:00,3866.23
2014-01-28 13:08:00,3866.13
2014-01-28 13:09:00,3865.88
2014-01-28 13:10:00,3865.59
2014-01-28 13:11:00,3865.03
2014-01-28 13:12:00,3863.78
2014-01-28 13:13:00,3862.18
2014-01-28 13:14:00,3861.23
2014-01-28 13:15:00,3860.53
2014-01-28 13:16:00,3860.23
2014-01-28 13:17:00,3859.58
2014-01-28 13:18:00,3859.7
2014-01-28 13:19:00,3859.93
2014-01-28 13:20:00,3860.48
2014-01-28 13:21:00,3861.12
2014-01-28 13:22:00,3861.49
2014-01-28 13:23:00,3861.84
2014-01-28 13:24:00,3862.09
2014-01-28 13:25:00,3862.12
2014-01-28 13:26:00,3862.47
2014-01-28 13:27:00,3862.28
2014-01-28 13:28:00,3862.24
2014-01-28 13:29:00,3862.24
2014-01-28 13:30:00,3862.72
2014-01-28 13:31:00,3863.12
2014-01-28 13:32:00,3863.79
2014-01-28 13:33:00,3864.36
2014-01-28 13:34:00,3864.92
2014-01-28 13:35:00,3864.6
2014-01-28 13:36:00,3864.68
2014-01-28 13:37:00,3864.7
2014-01-28 13:38:00,3864.91
2014-01-28 13:39:00,3864.78
2014-01-28 13:40:00,3864.31
2014-01-28 13:41:00,3863.5
2014-01-28 13:42:00,3861.64
2014-01-28 13:43:00,3861.17
2014-01-28 13:44:00,3860.8
2014-01-28 13:45:00,3860.93
2014-01-28 13:46:00,3860.18
2014-01-28 13:47:00,3860.01
2014-01-28 13:48:00,3858.66
2014-01-28 13:49:00,3858.47
2014-01-28 13:50:00,3859.24
2014-01-28 13:51:00,3860.09
2014-01-28 13:52:00,3861.3
2014-01-28 13:53:00,3863.54
2014-01-28 13:54:00,3865.76
2014-01-28 13:55:00,3866.78
2014-01-28 13:56:00,3867.05
2014-01-28 13:57:00,3867.06
2014-01-28 13:58:00,3867.84
2014-01-28 13:59:00,3867.74
2014-01-28 14:00:00,3867.98
2014-01-28 14:01:00,3867.8
2014-01-28 14:02:00,3868.2
2014-01-28 14:03:00,3868.95
2014-01-28 14:04:00,3869.67
2014-01-28 14:05:00,3871.27
2014-01-28 14:06:00,3872.49
2014-01-28 14:07:00,3872.89
2014-01-28 14:08:00,3873.24
2014-01-28 14:09:00,3873.33
2014-01-28 14:10:00,3873.35
2014-01-28 14:11:00,3873.2
2014-01-28 14:12:00,3873.71
2014-01-28 14:13:00,3873.1
2014-01-28 14:14:00,3873.2
2014-01-28 14:15:00,3873.25
2014-01-28 14:16:00,3875.31
2014-01-28 14:17:00,3876.54
2014-01-28 14:18:00,3877.89
2014-01-28 14:19:00,3879.14
2014-01-28 14:20:00,3880.01
2014-01-28 14:21:00,3880.7
2014-01-28 14:22:00,3880.02
2014-01-28 14:23:00,3879.62
2014-01-28 14:24:00,3878.12
2014-01-28 14:25:00,3877.51
2014-01-28 14:26:00,3877.35
2014-01-28 14:27:00,3876.77
2014-01-28 14:28:00,3876.23
2014-01-28 14:29:00,3875.6
2014-01-28 14:30:00,3875.29
2014-01-28 14:31:00,3875.1
2014-01-28 14:32:00,3874.59
2014-01-28 14:33:00,3874.56
2014-01-28 14:34:00,3874.15
2014-01-28 14:35:00,3873.07
2014-01-28 14:36:00,3872.63
2014-01-28 14:37:00,3871.8
2014-01-28 14:38:00,3870.39
2014-01-28 14:39:00,3869.32
2014-01-28 14:40:00,3869.3
2014-01-28 14:41:00,3867.85
2014-01-28 14:42:00,3867.28
2014-01-28 14:43:00,3867.46
2014-01-28 14:44:00,3867.35
2014-01-28 14:45:00,3868.0
2014-01-28 14:46:00,3868.0
2014-01-28 14:47:00,3868.32
2014-01-28 14:48:00,3868.85
2014-01-28 14:49:00,3868.77
2014-01-28 14:50:00,3869.56
2014-01-28 14:51:00,3871.17
2014-01-28 14:52:00,3872.12
2014-01-28 14:53:00,3872.26
2014-01-28 14:54:00,3871.66
2014-01-28 14:55:00,3871.84
2014-01-28 14:56:00,3871.6
2014-01-28 14:57:00,3871.65
2014-01-28 14:58:00,3872.58
2014-01-28 14:59:00,3872.96
2014-01-28 15:00:00,3873.81
2014-01-29 09:31:00,3884.72
2014-01-29 09:32:00,3885.06
2014-01-29 09:33:00,3883.43
2014-01-29 09:34:00,3882.76
2014-01-29 09:35:00,3881.92
2014-01-29 09:36:00,3880.97
2014-01-29 09:37:00,3881.48
2014-01-29 09:38:00,3881.51
2014-01-29 09:39:00,3882.64
2014-01-29 09:40:00,3884.78
2014-01-29 09:41:00,3888.01
2014-01-29 09:42:00,3891.29
2014-01-29 09:43:00,3893.3
2014-01-29 09:44:00,3893.08
2014-01-29 09:45:00,3892.25
2014-01-29 09:46:00,3891.99
2014-01-29 09:47:00,3892.44
2014-01-29 09:48:00,3893.42
2014-01-29 09:49:00,3893.11
2014-01-29 09:50:00,3892.78
2014-01-29 09:51:00,3892.47
2014-01-29 09:52:00,3891.3
2014-01-29 09:53:00,3890.21
2014-01-29 09:54:00,3889.49
2014-01-29 09:55:00,3888.31
2014-01-29 09:56:00,3887.57
2014-01-29 09:57:00,3887.19
2014-01-29 09:58:00,3886.06
2014-01-29 09:59:00,3886.06
2014-01-29 10:00:00,3886.7
2014-01-29 10:01:00,3885.62
2014-01-29 10:02:00,3885.24
2014-01-29 10:03:00,3885.23
2014-01-29 10:04:00,3884.35
2014-01-29 10:05:00,3882.99
2014-01-29 10:06:00,3882.61
2014-01-29 10:07:00,3881.77
2014-01-29 10:08:00,3881.26
2014-01-29 10:09:00,3881.79
2014-01-29 10:10:00,3881.69
2014-01-29 10:11:00,3881.61
2014-01-29 10:12:00,3882.12
2014-01-29 10:13:00,3883.22
2014-01-29 10:14:00,3883.79
2014-01-29 10:15:00,3884.45
2014-01-29 10:16:00,3885.32
2014-01-29 10:17:00,3886.37
2014-01-29 10:18:00,3887.15
2014-01-29 10:19:00,3888.48
2014-01-29 10:20:00,3888.84
2014-01-29 10:21:00,3889.87
2014-01-29 10:22:00,3890.0
2014-01-29 10:23:00,3889.92
2014-01-29 10:24:00,3889.48
2014-01-29 10:25:00,3889.48
2014-01-29 10:26:00,3889.55
2014-01-29 10:27:00,3890.33
2014-01-29 10:28:00,3890.41
2014-01-29 10:29:00,3889.82
2014-01-29 10:30:00,3890.18
2014-01-29 10:31:00,3891.23
2014-01-29 10:32:00,3891.6
2014-01-29 10:33:00,3891.35
2014-01-29 10:34:00,3890.57
2014-01-29 10:35:00,3890.42
2014-01-29 10:36:00,3889.97
2014-01-29 10:37:00,3890.25
2014-01-29 10:38:00,3890.8
2014-01-29 10:39:00,3892.69
2014-01-29 10:40:00,3894.24
2014-01-29 10:41:00,3894.97
2014-01-29 10:42:00,3895.91
2014-01-29 10:43:00,3896.11
2014-01-29 10:44:00,3895.59
2014-01-29 10:45:00,3894.78
2014-01-29 10:46:00,3894.42
2014-01-29 10:47:00,3894.51
2014-01-29 10:48:00,3894.35
2014-01-29 10:49:00,3894.45
2014-01-29 10:50:00,3894.62
2014-01-29 10:51:00,3893.54
2014-01-29 10:52:00,3892.83
2014-01-29 10:53:00,3891.2
2014-01-29 10:54:00,3890.88
2014-01-29 10:55:00,3889.69
2014-01-29 10:56:00,3889.08
2014-01-29 10:57:00,3888.67
2014-01-29 10:58:00,3888.39
2014-01-29 10:59:00,3887.25
2014-01-29 11:00:00,3887.56
2014-01-29 11:01:00,3887.79
2014-01-29 11:02:00,3887.31
2014-01-29 11:03:00,3886.77
2014-01-29 11:04:00,3886.22
2014-01-29 11:05:00,3887.08
2014-01-29 11:06:00,3887.94
2014-01-29 11:07:00,3888.14
2014-01-29 11:08:00,3888.07
2014-01-29 11:09:00,3888.25
2014-01-29 11:10:00,3888.76
2014-01-29 11:11:00,3889.38
2014-01-29 11:12:00,3889.25
2014-01-29 11:13:00,3889.39
2014-01-29 11:14:00,3889.15
2014-01-29 11:15:00,3888.96
2014-01-29 11:16:00,3888.83
2014-01-29 11:17:00,3888.99
2014-01-29 11:18:00,3889.96
2014-01-29 11:19:00,3889.86
2014-01-29 11:20:00,3889.79
2014-01-29 11:21:00,3889.57
2014-01-29 11:22:00,3888.84
2014-01-29 11:23:00,3887.75
2014-01-29 11:24:00,3887.26
2014-01-29 11:25:00,3887.76
2014-01-29 11:26:00,3887.98
2014-01-29 11:27:00,3888.99
2014-01-29 11:28:00,3889.55
2014-01-29 11:29:00,3889.78
2014-01-29 11:30:00,3890.01
2014-01-29 13:01:00,3891.75
2014-01-29 13:02:00,3892.29
2014-01-29 13:03:00,3892.64
2014-01-29 13:04:00,3892.48
2014-01-29 13:05:00,3892.85
2014-01-29 13:06:00,3893.03
2014-01-29 13:07:00,3893.69
2014-01-29 13:08:00,3894.21
2014-01-29 13:09:00,3894.68
2014-01-29 13:10:00,3895.19
2014-01-29 13:11:00,3894.98
2014-01-29 13:12:00,3895.08
2014-01-29 13:13:00,3894.83
2014-01-29 13:14:00,3895.01
2014-01-29 13:15:00,3895.3
2014-01-29 13:16:00,3896.26
2014-01-29 13:17:00,3897.61
2014-01-29 13:18:00,3897.87
2014-01-29 13:19:00,3898.18
2014-01-29 13:20:00,3898.82
2014-01-29 13:21:00,3898.55
2014-01-29 13:22:00,3899.37
2014-01-29 13:23:00,3899.52
2014-01-29 13:24:00,3900.13
2014-01-29 13:25:00,3900.48
2014-01-29 13:26:00,3900.82
2014-01-29 13:27:00,3901.32
2014-01-29 13:28:00,3901.61
2014-01-29 13:29:00,3901.5
2014-01-29 13:30:00,3901.39
2014-01-29 13:31:00,3900.97
2014-01-29 13:32:00,3900.36
2014-01-29 13:33:00,3900.0
2014-01-29 13:34:00,3899.55
2014-01-29 13:35:00,3898.96
2014-01-29 13:36:00,3898.7
2014-01-29 13:37:00,3898.8
2014-01-29 13:38:00,3898.29
2014-01-29 13:39:00,3898.6
2014-01-29 13:40:00,3899.25
2014-01-29 13:41:00,3900.48
2014-01-29 13:42:00,3900.9
2014-01-29 13:43:00,3902.02
2014-01-29 13:44:00,3902.5
2014-01-29 13:45:00,3902.5
2014-01-29 13:46:00,3901.88
2014-01-29 13:47:00,3901.07
2014-01-29 13:48:00,3900.5
2014-01-29 13:49:00,3900.4
2014-01-29 13:50:00,3900.29
2014-01-29 13:51:00,3899.83
2014-01-29 13:52:00,3900.14
2014-01-29 13:53:00,3900.03
2014-01-29 13:54:00,3900.02
2014-01-29 13:55:00,3899.83
2014-01-29 13:56:00,3900.76
2014-01-29 13:57:00,3901.02
2014-01-29 13:58:00,3901.36
2014-01-29 13:59:00,3902.29
2014-01-29 14:00:00,3902.79
2014-01-29 14:01:00,3903.38
2014-01-29 14:02:00,3904.43
2014-01-29 14:03:00,3904.73
2014-01-29 14:04:00,3904.8
2014-01-29 14:05:00,3905.13
2014-01-29 14:06:00,3905.86
2014-01-29 14:07:00,3905.53
2014-01-29 14:08:00,3905.53
2014-01-29 14:09:00,3905.2
2014-01-29 14:10:00,3905.73
2014-01-29 14:11:00,3906.32
2014-01-29 14:12:00,3907.0
2014-01-29 14:13:00,3907.47
2014-01-29 14:14:00,3907.68
2014-01-29 14:15:00,3908.45
2014-01-29 14:16:00,3909.06
2014-01-29 14:17:00,3911.02
2014-01-29 14:18:00,3911.21
2014-01-29 14:19:00,3911.91
2014-01-29 14:20:00,3912.13
2014-01-29 14:21:00,3912.06
2014-01-29 14:22:00,3912.43
2014-01-29 14:23:00,3912.43
2014-01-29 14:24:00,3912.5
2014-01-29 14:25:00,3912.65
2014-01-29 14:26:00,3912.38
2014-01-29 14:27:00,3912.36
2014-01-29 14:28:00,3911.0
2014-01-29 14:29:00,3909.78
2014-01-29 14:30:00,3909.78
2014-01-29 14:31:00,3909.5
2014-01-29 14:32:00,3909.67
2014-01-29 14:33:00,3909.99
2014-01-29 14:34:00,3909.49
2014-01-29 14:35:00,3909.25
2014-01-29 14:36:00,3909.01
2014-01-29 14:37:00,3908.51
2014-01-29 14:38:00,3908.58
2014-01-29 14:39:00,3909.04
2014-01-29 14:40:00,3909.72
2014-01-29 14:41:00,3910.11
2014-01-29 14:42:00,3910.1
2014-01-29 14:43:00,3909.34
2014-01-29 14:44:00,3908.16
2014-01-29 14:45:00,3907.72
2014-01-29 14:46:00,3906.75
2014-01-29 14:47:00,3906.14
2014-01-29 14:48:00,3904.98
2014-01-29 14:49:00,3904.44
2014-01-29 14:50:00,3904.48
2014-01-29 14:51:00,3904.84
2014-01-29 14:52:00,3905.26
2014-01-29 14:53:00,3905.27
2014-01-29 14:54:00,3905.62
2014-01-29 14:55:00,3906.02
2014-01-29 14:56:00,3906.41
2014-01-29 14:57:00,3906.59
2014-01-29 14:58:00,3906.84
2014-01-29 14:59:00,3907.68
2014-01-29 15:00:00,3908.45
2014-01-30 09:31:00,3896.95
2014-01-30 09:32:00,3896.57
2014-01-30 09:33:00,3895.84
2014-01-30 09:34:00,3895.88
2014-01-30 09:35:00,3896.31
2014-01-30 09:36:00,3897.07
2014-01-30 09:37:00,3899.2
2014-01-30 09:38:00,3898.37
2014-01-30 09:39:00,3897.04
2014-01-30 09:40:00,3893.25
2014-01-30 09:41:00,3891.0
2014-01-30 09:42:00,3888.85
2014-01-30 09:43:00,3888.8
2014-01-30 09:44:00,3889.54
2014-01-30 09:45:00,3889.02
2014-01-30 09:46:00,3889.46
2014-01-30 09:47:00,3888.73
2014-01-30 09:48:00,3890.13
2014-01-30 09:49:00,3889.45
2014-01-30 09:50:00,3888.98
2014-01-30 09:51:00,3888.28
2014-01-30 09:52:00,3889.13
2014-01-30 09:53:00,3890.44
2014-01-30 09:54:00,3892.81
2014-01-30 09:55:00,3894.08
2014-01-30 09:56:00,3896.19
2014-01-30 09:57:00,3897.36
2014-01-30 09:58:00,3899.17
2014-01-30 09:59:00,3899.96
2014-01-30 10:00:00,3899.99
2014-01-30 10:01:00,3899.97
2014-01-30 10:02:00,3898.69
2014-01-30 10:03:00,3898.27
2014-01-30 10:04:00,3898.24
2014-01-30 10:05:00,3898.06
2014-01-30 10:06:00,3897.99
2014-01-30 10:07:00,3897.38
2014-01-30 10:08:00,3897.42
2014-01-30 10:09:00,3896.45
2014-01-30 10:10:00,3896.48
2014-01-30 10:11:00,3896.47
2014-01-30 10:12:00,3897.2
2014-01-30 10:13:00,3898.4
2014-01-30 10:14:00,3899.06
2014-01-30 10:15:00,3900.14
2014-01-30 10:16:00,3900.87
2014-01-30 10:17:00,3900.39
2014-01-30 10:18:00,3899.61
2014-01-30 10:19:00,3898.83
2014-01-30 10:20:00,3898.59
2014-01-30 10:21:00,3898.18
2014-01-30 10:22:00,3898.17
2014-01-30 10:23:00,3896.9
2014-01-30 10:24:00,3894.46
2014-01-30 10:25:00,3893.23
2014-01-30 10:26:00,3892.12
2014-01-30 10:27:00,3892.14
2014-01-30 10:28:00,3892.05
2014-01-30 10:29:00,3893.03
2014-01-30 10:30:00,3892.49
2014-01-30 10:31:00,3893.04
2014-01-30 10:32:00,3892.83
2014-01-30 10:33:00,3890.75
2014-01-30 10:34:00,3886.48
2014-01-30 10:35:00,3884.33
2014-01-30 10:36:00,3882.64
2014-01-30 10:37:00,3882.34
2014-01-30 10:38:00,3882.1
2014-01-30 10:39:00,3883.27
2014-01-30 10:40:00,3883.88
2014-01-30 10:41:00,3884.51
2014-01-30 10:42:00,3885.58
2014-01-30 10:43:00,3886.08
2014-01-30 10:44:00,3886.72
2014-01-30 10:45:00,3885.83
2014-01-30 10:46:00,3885.41
2014-01-30 10:47:00,3884.95
2014-01-30 10:48:00,3884.34
2014-01-30 10:49:00,3882.39
2014-01-30 10:50:00,3881.67
2014-01-30 10:51:00,3882.52
2014-01-30 10:52:00,3883.08
2014-01-30 10:53:00,3882.93
2014-01-30 10:54:00,3883.05
2014-01-30 10:55:00,3883.03
2014-01-30 10:56:00,3883.32
2014-01-30 10:57:00,3883.91
2014-01-30 10:58:00,3883.98
2014-01-30 10:59:00,3884.58
2014-01-30 11:00:00,3884.06
2014-01-30 11:01:00,3884.83
2014-01-30 11:02:00,3885.54
2014-01-30 11:03:00,3885.67
2014-01-30 11:04:00,3886.28
2014-01-30 11:05:00,3887.66
2014-01-30 11:06:00,3888.4
2014-01-30 11:07:00,3890.49
2014-01-30 11:08:00,3891.3
2014-01-30 11:09:00,3891.73
2014-01-30 11:10:00,3892.61
2014-01-30 11:11:00,3892.78
2014-01-30 11:12:00,3893.34
2014-01-30 11:13:00,3892.42
2014-01-30 11:14:00,3892.88
2014-01-30 11:15:00,3893.26
2014-01-30 11:16:00,3892.73
2014-01-30 11:17:00,3892.43
2014-01-30 11:18:00,3892.16
2014-01-30 11:19:00,3891.58
2014-01-30 11:20:00,3891.31
2014-01-30 11:21:00,3892.47
2014-01-30 11:22:00,3894.01
2014-01-30 11:23:00,3894.47
2014-01-30 11:24:00,3894.84
2014-01-30 11:25:00,3895.63
2014-01-30 11:26:00,3895.67
2014-01-30 11:27:00,3896.17
2014-01-30 11:28:00,3897.27
2014-01-30 11:29:00,3897.93
2014-01-30 11:30:00,3898.8
2014-01-30 13:01:00,3899.31
2014-01-30 13:02:00,3899.35
2014-01-30 13:03:00,3899.11
2014-01-30 13:04:00,3898.76
2014-01-30 13:05:00,3898.43
2014-01-30 13:06:00,3898.45
2014-01-30 13:07:00,3898.08
2014-01-30 13:08:00,3897.99
2014-01-30 13:09:00,3898.05
2014-01-30 13:10:00,3898.73
2014-01-30 13:11:00,3899.56
2014-01-30 13:12:00,3900.55
2014-01-30 13:13:00,3900.98
2014-01-30 13:14:00,3901.48
2014-01-30 13:15:00,3900.99
2014-01-30 13:16:00,3901.31
2014-01-30 13:17:00,3901.65
2014-01-30 13:18:00,3901.88
2014-01-30 13:19:00,3901.92
2014-01-30 13:20:00,3902.05
2014-01-30 13:21:00,3902.1
2014-01-30 13:22:00,3902.38
2014-01-30 13:23:00,3902.89
2014-01-30 13:24:00,3903.68
2014-01-30 13:25:00,3903.82
2014-01-30 13:26:00,3904.83
2014-01-30 13:27:00,3906.02
2014-01-30 13:28:00,3908.5
2014-01-30 13:29:00,3907.97
2014-01-30 13:30:00,3907.97
2014-01-30 13:31:00,3908.27
2014-01-30 13:32:00,3908.32
2014-01-30 13:33:00,3908.35
2014-01-30 13:34:00,3908.04
2014-01-30 13:35:00,3908.0
2014-01-30 13:36:00,3907.37
2014-01-30 13:37:00,3906.26
2014-01-30 13:38:00,3905.56
2014-01-30 13:39:00,3905.17
2014-01-30 13:40:00,3904.45
2014-01-30 13:41:00,3904.8
2014-01-30 13:42:00,3904.95
2014-01-30 13:43:00,3904.88
2014-01-30 13:44:00,3905.07
2014-01-30 13:45:00,3905.17
2014-01-30 13:46:00,3905.65
2014-01-30 13:47:00,3905.85
2014-01-30 13:48:00,3905.29
2014-01-30 13:49:00,3904.84
2014-01-30 13:50:00,3904.68
2014-01-30 13:51:00,3904.04
2014-01-30 13:52:00,3903.86
2014-01-30 13:53:00,3903.3
2014-01-30 13:54:00,3902.59
2014-01-30 13:55:00,3902.47
2014-01-30 13:56:00,3901.81
2014-01-30 13:57:00,3900.81
2014-01-30 13:58:00,3899.65
2014-01-30 13:59:00,3898.14
2014-01-30 14:00:00,3896.92
2014-01-30 14:01:00,3896.11
2014-01-30 14:02:00,3895.35
2014-01-30 14:03:00,3895.07
2014-01-30 14:04:00,3894.21
2014-01-30 14:05:00,3893.91
2014-01-30 14:06:00,3892.86
2014-01-30 14:07:00,3892.58
2014-01-30 14:08:00,3891.98
2014-01-30 14:09:00,3891.83
2014-01-30 14:10:00,3891.51
2014-01-30 14:11:00,3891.25
2014-01-30 14:12:00,3890.46
2014-01-30 14:13:00,3889.28
2014-01-30 14:14:00,3889.03
2014-01-30 14:15:00,3889.84
2014-01-30 14:16:00,3889.73
2014-01-30 14:17:00,3890.71
2014-01-30 14:18:00,3891.48
2014-01-30 14:19:00,3892.43
2014-01-30 14:20:00,3892.27
2014-01-30 14:21:00,3893.18
2014-01-30 14:22:00,3893.0
2014-01-30 14:23:00,3892.88
2014-01-30 14:24:00,3892.46
2014-01-30 14:25:00,3891.77
2014-01-30 14:26:00,3890.76
2014-01-30 14:27:00,3889.53
2014-01-30 14:28:00,3887.33
2014-01-30 14:29:00,3885.17
2014-01-30 14:30:00,3882.08
2014-01-30 14:31:00,3879.73
2014-01-30 14:32:00,3878.44
2014-01-30 14:33:00,3877.65
2014-01-30 14:34:00,3878.68
2014-01-30 14:35:00,3879.65
2014-01-30 14:36:00,3880.35
2014-01-30 14:37:00,3881.3
2014-01-30 14:38:00,3881.62
2014-01-30 14:39:00,3882.88
2014-01-30 14:40:00,3884.63
2014-01-30 14:41:00,3885.69
2014-01-30 14:42:00,3886.11
2014-01-30 14:43:00,3886.53
2014-01-30 14:44:00,3887.0
2014-01-30 14:45:00,3887.82
2014-01-30 14:46:00,3887.65
2014-01-30 14:47:00,3887.86
2014-01-30 14:48:00,3887.61
2014-01-30 14:49:00,3887.76
2014-01-30 14:50:00,3887.05
2014-01-30 14:51:00,3886.67
2014-01-30 14:52:00,3886.15
2014-01-30 14:53:00,3886.55
2014-01-30 14:54:00,3886.45
2014-01-30 14:55:00,3885.41
2014-01-30 14:56:00,3885.03
2014-01-30 14:57:00,3885.12
2014-01-30 14:58:00,3885.12
2014-01-30 14:59:00,3885.13
2014-01-30 15:00:00,3885.42
2014-02-07 09:31:00,3856.13
2014-02-07 09:32:00,3855.63
2014-02-07 09:33:00,3857.74
2014-02-07 09:34:00,3860.59
2014-02-07 09:35:00,3864.76
2014-02-07 09:36:00,3869.0
2014-02-07 09:37:00,3870.44
2014-02-07 09:38:00,3870.84
2014-02-07 09:39:00,3871.57
2014-02-07 09:40:00,3870.61
2014-02-07 09:41:00,3866.94
2014-02-07 09:42:00,3864.33
2014-02-07 09:43:00,3864.26
2014-02-07 09:44:00,3864.95
2014-02-07 09:45:00,3866.02
2014-02-07 09:46:00,3867.49
2014-02-07 09:47:00,3868.92
2014-02-07 09:48:00,3870.68
2014-02-07 09:49:00,3873.35
2014-02-07 09:50:00,3875.21
2014-02-07 09:51:00,3877.38
2014-02-07 09:52:00,3880.19
2014-02-07 09:53:00,3882.5
2014-02-07 09:54:00,3884.04
2014-02-07 09:55:00,3886.15
2014-02-07 09:56:00,3887.29
2014-02-07 09:57:00,3888.44
2014-02-07 09:58:00,3888.84
2014-02-07 09:59:00,3888.22
2014-02-07 10:00:00,3887.97
2014-02-07 10:01:00,3888.46
2014-02-07 10:02:00,3889.23
2014-02-07 10:03:00,3889.66
2014-02-07 10:04:00,3889.0
