,nav,order num,trade_cost,trade_volume,cash,ret,cum_ret,draw_down,turnover
2014-01-27 14:55:00,51569124.32000008,0.0,0.0,0.0,25565419.32000008,8.185465260977016e-05,-0.6622470584843624,-0.4843087567999992,0.0
2014-01-27 14:56:00,51517813.06000008,1.0,50440.26,25270570.259999998,50735109.06000008,-0.0009954949781533983,-0.6632425534625158,-0.4848218693999993,0.49052102096353933
2014-01-27 14:57:00,51517617.06000008,0.0,0.0,0.0,50735109.06000008,-3.8045165585229504e-06,-0.6632463579790744,-0.48482382939999924,0.0
2014-01-27 14:58:00,51464679.53200008,1.0,52791.528000000006,26448555.528000005,25845261.532000076,-0.0010280899613747169,-0.6642744479404491,-0.4853532046799992,0.5139166466888156
2014-01-27 14:59:00,51466791.53200008,0.0,0.0,0.0,25845261.532000076,4.103701187716567e-05,-0.6642334109285719,-0.4853320846799992,0.0
2014-01-27 15:00:00,51414889.79200008,1.0,51241.73999999999,25672111.74,51414889.79200008,-0.0010089598796417481,-0.6652423708082137,-0.48585110207999926,0.4993127835896764
2014-01-28 09:31:00,51414889.79200008,0.0,0.0,0.0,51414889.79200008,0.0,-0.6652423708082137,-0.48585110207999926,0.0
2014-01-28 09:32:00,51362778.26400007,1.0,52111.528,26107875.528,25307014.264000077,-0.0010140633359620188,-0.6662564341441757,-0.48637221735999925,0.5083034136862274
2014-01-28 09:33:00,51368004.26400007,0.0,0.0,0.0,25307014.264000077,0.00010174165670514567,-0.6661546924874705,-0.4863199573599992,0.0
2014-01-28 09:34:00,51369143.26400007,1.0,0.0,0.0,25307014.264000077,2.217308982103015e-05,-0.6661325193976495,-0.4863085673599993,0.0
2014-01-28 09:35:00,51358155.26400007,0.0,0.0,0.0,25307014.264000077,-0.0002139256108035898,-0.6663464450084531,-0.4864184473599993,0.0
2014-01-28 09:36:00,51323407.32800008,1.0,778.9359999999999,390246.936,25695703.328000076,-0.0006768096715566988,-0.6670232546800098,-0.4867659267199992,0.007603683315606682
2014-01-28 09:37:00,51303211.32800008,0.0,0.0,0.0,25695703.328000076,-0.00039358210423762224,-0.6674168367842475,-0.48696788671999913,0.0
2014-01-28 09:38:00,51286579.32800008,1.0,0.0,0.0,25695703.328000076,-0.0003242427933493975,-0.6677410795775969,-0.4871342067199992,0.0
2014-01-28 09:39:00,51287767.32800008,0.0,0.0,0.0,25695703.328000076,2.316368641433827e-05,-0.6677179158911826,-0.4871223267199991,0.0
2014-01-28 09:40:00,51284137.32800008,1.0,0.0,0.0,25695703.328000076,-7.077961579615755e-05,-0.6677886955069787,-0.4871586267199992,0.0
2014-01-28 09:41:00,51281959.32800008,0.0,0.0,0.0,25695703.328000076,-4.2470174284422945e-05,-0.6678311656812631,-0.4871804067199992,0.0
2014-01-28 09:42:00,51286315.32800008,1.0,0.0,0.0,25695703.328000076,8.493854492979936e-05,-0.6677462271363334,-0.48713684671999913,0.0
2014-01-28 09:43:00,51287173.32800008,0.0,0.0,0.0,25695703.328000076,1.6729469013146353e-05,-0.6677294976673203,-0.4871282667199992,0.0
2014-01-28 09:44:00,51271663.32800008,1.0,0.0,0.0,25695703.328000076,-0.0003024605314169677,-0.6680319581987372,-0.48728336671999917,0.0
2014-01-28 09:45:00,51257011.32800008,0.0,0.0,0.0,25695703.328000076,-0.0002858127279788052,-0.668317770926716,-0.4874298867199992,0.0
2014-01-28 09:46:00,51252523.32800008,1.0,0.0,0.0,25695703.328000076,-8.756258660090194e-05,-0.6684053335133169,-0.4874747667199991,0.0
2014-01-28 09:47:00,51250477.32800008,0.0,0.0,0.0,25695703.328000076,-3.9920782556220614e-05,-0.6684452542958731,-0.4874952267199991,0.0
2014-01-28 09:48:00,51254569.32800008,1.0,0.0,0.0,25695703.328000076,7.983997150714595e-05,-0.6683654143243659,-0.4874543067199991,0.0
2014-01-28 09:49:00,51259651.32800008,0.0,0.0,0.0,25695703.328000076,9.9147220193348e-05,-0.6682662671041726,-0.4874034867199991,0.0
2014-01-28 09:50:00,51275359.32800008,1.0,0.0,0.0,25695703.328000076,0.0003063929095513727,-0.6679598741946212,-0.4872464067199992,0.0
2014-01-28 09:51:00,51288163.32800008,0.0,0.0,0.0,25695703.328000076,0.0002496794130105246,-0.6677101947816106,-0.4871183667199992,0.0
2014-01-28 09:52:00,51301033.32800008,1.0,0.0,0.0,25695703.328000076,0.0002509036133829329,-0.6674592911682277,-0.4869896667199992,0.0
2014-01-28 09:53:00,51324793.32800008,0.0,0.0,0.0,25695703.328000076,0.0004630413454143156,-0.6669962498228134,-0.48675206671999915,0.0
2014-01-28 09:54:00,51286531.52800008,1.0,50603.8,25352503.8,50946999.52800007,-0.0007457617729234252,-0.6677420115957368,-0.4871346847199992,0.4943306370047408
2014-01-28 09:55:00,51286805.52800008,0.0,0.0,0.0,50946999.52800007,5.3425189794051846e-06,-0.6677366690767573,-0.4871319447199992,0.0
2014-01-28 09:56:00,51235810.29600008,1.0,51305.232,25703921.232,25971870.29600007,-0.0009948095021911605,-0.6687314785789484,-0.48764189703999916,0.5016788274354017
2014-01-28 09:57:00,51226840.29600008,0.0,0.0,0.0,25971870.29600007,-0.00017508819010812285,-0.6689065667690566,-0.48773159703999924,0.0
2014-01-28 09:58:00,51213840.29600008,1.0,0.0,0.0,25971870.29600007,-0.00025380542172616296,-0.6691603721907827,-0.4878615970399992,0.0
2014-01-28 09:59:00,51208380.29600008,0.0,0.0,0.0,25971870.29600007,-0.00010661748932242518,-0.6692669896801051,-0.4879161970399992,0.0
2014-01-28 10:00:00,51202855.29600008,1.0,0.0,0.0,25971870.29600007,-0.0001078983174730929,-0.6693748879975782,-0.4879714470399992,0.0
2014-01-28 10:01:00,51196615.29600008,0.0,0.0,0.0,25971870.29600007,-0.00012187563024787541,-0.6694967636278261,-0.4880338470399992,0.0
2014-01-28 10:02:00,51188490.29600008,1.0,0.0,0.0,25971870.29600007,-0.0001587144921143573,-0.6696554781199404,-0.4881150970399992,0.0
2014-01-28 10:03:00,51182445.29600008,0.0,0.0,0.0,25971870.29600007,-0.00011809992693864865,-0.6697735780468791,-0.4881755470399992,0.0
2014-01-28 10:04:00,51185240.29600008,1.0,0.0,0.0,25971870.29600007,5.460707613983008e-05,-0.6697189709707393,-0.4881475970399992,0.0
2014-01-28 10:05:00,51192390.29600007,0.0,0.0,0.0,25971870.29600007,0.00013967895076833612,-0.6695792920199709,-0.4880760970399993,0.0
2014-01-28 10:06:00,51196745.29600008,1.0,0.0,0.0,25971870.29600007,8.506761928315497e-05,-0.6694942244006877,-0.4880325470399992,0.0
2014-01-28 10:07:00,51197005.29600008,0.0,0.0,0.0,25971870.29600007,5.078434933659781e-06,-0.669489145965754,-0.48802994703999925,0.0
2014-01-28 10:08:00,51196095.29600008,1.0,0.0,0.0,25971870.29600007,-1.777463510258162e-05,-0.6695069206008566,-0.48803904703999923,0.0
2014-01-28 10:09:00,51193950.29600008,0.0,0.0,0.0,25971870.29600007,-4.189860426200072e-05,-0.6695488192051186,-0.4880604970399992,0.0
2014-01-28 10:10:00,51137994.70800007,1.0,51210.588,25656504.588,50750035.70800007,-0.0010936094994508374,-0.6706424287045694,-0.4886200529199993,0.501711197994752
2014-01-28 10:11:00,51138164.70800007,0.0,0.0,0.0,50750035.70800007,3.324332884059714e-06,-0.6706391043716853,-0.48861835291999933,0.0
2014-01-28 10:12:00,51088027.85800007,1.0,50380.850000000006,25240805.85,25509229.85800007,-0.0009809003497343015,-0.6716200047214196,-0.48911972141999926,0.4940649875966478
2014-01-28 10:13:00,51100237.85800007,0.0,0.0,0.0,25509229.85800007,0.00023897068753558,-0.671381034033884,-0.48899762141999925,0.0
2014-01-28 10:14:00,51064495.78800007,1.0,50328.07,25214363.07,50622936.78800007,-0.0006996948982814371,-0.6720807289321655,-0.48935504211999925,0.4937748367217848
2014-01-28 10:15:00,51064489.78800007,0.0,0.0,0.0,50622936.78800007,-1.1749847441413555e-07,-0.6720808464306399,-0.48935510211999933,0.0
2014-01-28 10:16:00,51013691.15600006,1.0,51067.632000000005,25584883.632,25866751.156000063,-0.0009952888212477454,-0.6730761352518877,-0.4898630884399994,0.5015297472547385
2014-01-28 10:17:00,51001601.15600006,0.0,0.0,0.0,25866751.156000063,-0.00023702328901091245,-0.6733131585408986,-0.48998398843999935,0.0
2014-01-28 10:18:00,50993801.15600006,1.0,0.0,0.0,25866751.156000063,-0.00015294807096004055,-0.6734661066118586,-0.4900619884399994,0.0
2014-01-28 10:19:00,50990421.15600006,0.0,0.0,0.0,25866751.156000063,-6.62847629684926e-05,-0.673532391374827,-0.49009578843999935,0.0
2014-01-28 10:20:00,50998741.15600006,1.0,0.0,0.0,25866751.156000063,0.00016315459073987235,-0.6733692367840871,-0.4900125884399994,0.0
2014-01-28 10:21:00,51009791.15600006,0.0,0.0,0.0,25866751.156000063,0.00021664854483779446,-0.6731525882392493,-0.4899020884399994,0.0
2014-01-28 10:22:00,51023506.15600006,1.0,0.0,0.0,25866751.156000063,0.00026883381099924026,-0.67288375442825,-0.48976493843999935,0.0
2014-01-28 10:23:00,51024286.15600006,0.0,0.0,0.0,25866751.156000063,1.5286954912816428e-05,-0.6728684674733372,-0.48975713843999935,0.0
2014-01-28 10:24:00,50971056.36400007,1.0,51084.792,25593480.792,50584050.36400007,-0.0010437691666592122,-0.6739122366399963,-0.49028943635999933,0.5021179198098042
2014-01-28 10:25:00,50971112.36400007,0.0,0.0,0.0,50584050.36400007,1.0986621277064766e-06,-0.6739111379778686,-0.4902888763599993,0.0
2014-01-28 10:26:00,50920782.87400007,1.0,50306.490000000005,25203551.490000002,25380498.87400007,-0.000987899851615744,-0.6748990378294843,-0.4907921712599993,0.49495608801546576
2014-01-28 10:27:00,50923818.87400007,0.0,0.0,0.0,25380498.87400007,5.962024395578381e-05,-0.6748394175855286,-0.4907618112599993,0.0
2014-01-28 10:28:00,50929626.87400007,1.0,0.0,0.0,25380498.87400007,0.00011404621539588373,-0.6747253713701327,-0.4907037312599992,0.0
2014-01-28 10:29:00,50939328.87400007,0.0,0.0,0.0,25380498.87400007,0.0001904800134270026,-0.6745348913567056,-0.49060671125999933,0.0
2014-01-28 10:30:00,50957610.87400007,1.0,0.0,0.0,25380498.87400007,0.00035883315517388164,-0.6741760582015317,-0.4904238912599993,0.0
2014-01-28 10:31:00,50985330.87400007,0.0,0.0,0.0,25380498.87400007,0.0005438336427785894,-0.6736322245587532,-0.4901466912599993,0.0
2014-01-28 10:32:00,50955717.95400007,1.0,50138.92,25119598.92,50399819.95400007,-0.000580981286212333,-0.6742132058449655,-0.4904428204599993,0.4929691883190921
2014-01-28 10:33:00,50955939.95400007,0.0,0.0,0.0,50399819.95400007,4.356714522393838e-06,-0.6742088491304431,-0.49044060045999927,0.0
2014-01-28 10:34:00,50904535.258000076,1.0,51622.69600000001,25862970.696000002,25478431.258000072,-0.001009315934505838,-0.6752181650649489,-0.4909546474199993,0.5080681036555661
2014-01-28 10:35:00,50898199.258000076,0.0,0.0,0.0,25478431.258000072,-0.00012447602784551067,-0.6753426410927944,-0.49101800741999924,0.0
2014-01-28 10:36:00,50880709.258000076,1.0,0.0,0.0,25478431.258000072,-0.00034368614140542806,-0.6756863272341999,-0.4911929074199992,0.0
2014-01-28 10:37:00,50870545.258000076,0.0,0.0,0.0,25478431.258000072,-0.00019978132126532666,-0.6758861085554652,-0.49129454741999923,0.0
2014-01-28 10:38:00,50873977.258000076,1.0,0.0,0.0,25478431.258000072,6.746309120999031e-05,-0.6758186454642552,-0.4912602274199992,0.0
2014-01-28 10:39:00,50875627.258000076,0.0,0.0,0.0,25478431.258000072,3.2432558494789977e-05,-0.6757862129057604,-0.4912437274199992,0.0
2014-01-28 10:40:00,50887507.258000076,1.0,0.0,0.0,25478431.258000072,0.00023348337510391677,-0.6755527295306565,-0.49112492741999925,0.0
2014-01-28 10:41:00,50897341.258000076,0.0,0.0,0.0,25478431.258000072,0.0001932311178721162,-0.6753594984127844,-0.49102658741999927,0.0
2014-01-28 10:42:00,50909353.258000076,1.0,0.0,0.0,25478431.258000072,0.00023597662438299005,-0.6751235217884014,-0.4909064674199992,0.0
2014-01-28 10:43:00,50917339.258000076,0.0,0.0,0.0,25478431.258000072,0.00015685474641365492,-0.6749666670419877,-0.4908266074199993,0.0
2014-01-28 10:44:00,50878100.868000075,1.0,50128.39,25114323.39,50492497.868000075,-0.0007709263184048988,-0.6757375933603926,-0.49121899131999924,0.49361754785536277
2014-01-28 10:45:00,50878283.868000075,0.0,0.0,0.0,50492497.868000075,3.596825898916827e-06,-0.6757339965344937,-0.49121716131999926,0.0
2014-01-28 10:46:00,50826622.31800008,1.0,51700.549999999996,25901975.55,25362172.318000074,-0.0010159107634145307,-0.6767499072979083,-0.4917337768199992,0.509614339271703
2014-01-28 10:47:00,50827876.31800008,0.0,0.0,0.0,25362172.318000074,2.4671805318895437e-05,-0.6767252354925894,-0.49172123681999924,0.0
2014-01-28 10:48:00,50829196.31800008,1.0,0.0,0.0,25362172.318000074,2.5969663808807094e-05,-0.6766992658287806,-0.4917080368199992,0.0
2014-01-28 10:49:00,50822068.31800008,0.0,0.0,0.0,25362172.318000074,-0.00014024419739803879,-0.6768395100261786,-0.4917793168199992,0.0
2014-01-28 10:50:00,50806822.31800008,1.0,0.0,0.0,25362172.318000074,-0.0003000327961657653,-0.6771395428223443,-0.4919317768199992,0.0
2014-01-28 10:51:00,50786032.31800008,0.0,0.0,0.0,25362172.318000074,-0.00040928075827185024,-0.6775488235806162,-0.49213967681999926,0.0
2014-01-28 10:52:00,50768740.31800008,1.0,0.0,0.0,25362172.318000074,-0.0003405452982322369,-0.6778893688788484,-0.49231259681999917,0.0
2014-01-28 10:53:00,50765704.31800008,0.0,0.0,0.0,25362172.318000074,-5.9802365823555884e-05,-0.677949171244672,-0.4923429568199992,0.0
2014-01-28 10:54:00,50763790.31800008,1.0,0.0,0.0,25362172.318000074,-3.770332960066266e-05,-0.6779868745742726,-0.4923620968199992,0.0
2014-01-28 10:55:00,50765440.31800008,0.0,0.0,0.0,25362172.318000074,3.250295485960548e-05,-0.6779543716194131,-0.49234559681999923,0.0
2014-01-28 10:56:00,50767684.31800008,1.0,0.0,0.0,25362172.318000074,4.4202323299047406e-05,-0.677910169296114,-0.49232315681999916,0.0
2014-01-28 10:57:00,50765638.31800008,0.0,0.0,0.0,25362172.318000074,-4.0302039707980374e-05,-0.677950471335822,-0.49234361681999916,0.0
2014-01-28 10:58:00,50765770.31800008,1.0,0.0,0.0,25362172.318000074,2.600180609647655e-06,-0.6779478711552124,-0.4923422968199992,0.0
2014-01-28 10:59:00,50769994.31800008,0.0,0.0,0.0,25362172.318000074,8.320220993215378e-05,-0.6778646689452802,-0.4923000568199992,0.0
2014-01-28 11:00:00,50773954.31800008,1.0,0.0,0.0,25362172.318000074,7.799578517871526e-05,-0.6777866731601014,-0.4922604568199992,0.0
2014-01-28 11:01:00,50776264.31800008,0.0,0.0,0.0,25362172.318000074,4.549473219109586e-05,-0.6777411784279104,-0.49223735681999925,0.0
2014-01-28 11:02:00,50778046.31800008,1.0,0.0,0.0,25362172.318000074,3.5094522113815364e-05,-0.6777060839057966,-0.4922195368199992,0.0
2014-01-28 11:03:00,50774614.31800008,0.0,0.0,0.0,25362172.318000074,-6.759054819074494e-05,-0.6777736744539873,-0.4922538568199992,0.0
2014-01-28 11:04:00,50725941.74800007,1.0,50256.57000000001,25178541.57,50440200.74800007,-0.0009590602380365114,-0.6787327346920238,-0.4927405825199993,0.4963642014786782
2014-01-28 11:05:00,50725903.74800007,0.0,0.0,0.0,50440200.74800007,-7.491238787470452e-07,-0.6787334838159025,-0.4927409625199993,0.0
2014-01-28 11:06:00,50674862.19200007,1.0,51035.556000000004,25568813.555999998,25543717.19200007,-0.0010067292852818555,-0.6797402131011844,-0.4932513780799993,0.5045660205078267
2014-01-28 11:07:00,50685327.19200007,0.0,0.0,0.0,25543717.19200007,0.00020649132762639362,-0.679533721773558,-0.49314672807999926,0.0
2014-01-28 11:08:00,50647693.62200007,1.0,50308.57,25204593.57,50647693.62200007,-0.000742770153853455,-0.6802764919274115,-0.4935230637799993,0.4976454359029641
2014-01-28 11:09:00,50647693.62200007,0.0,0.0,0.0,50647693.62200007,0.0,-0.6802764919274115,-0.4935230637799993,0.0
2014-01-28 11:10:00,50596578.33800007,1.0,51115.284,25608757.283999998,25038936.338000067,-0.0010097418323714781,-0.6812862337597829,-0.49403421661999936,0.5061361484352943
2014-01-28 11:11:00,50585424.33800007,0.0,0.0,0.0,25038936.338000067,-0.00022047399241343442,-0.6815067077521964,-0.4941457566199994,0.0
2014-01-28 11:12:00,50582256.33800007,1.0,0.0,0.0,25038936.338000067,-6.262869683024083e-05,-0.6815693364490266,-0.49417743661999936,0.0
2014-01-28 11:13:00,50581794.33800007,0.0,0.0,0.0,25038936.338000067,-9.133679343919444e-06,-0.6815784701283706,-0.49418205661999937,0.0
2014-01-28 11:14:00,50587602.33800007,1.0,0.0,0.0,25038936.338000067,0.00011481733008610401,-0.6814636527982845,-0.4941239766199993,0.0
2014-01-28 11:15:00,50587536.33800007,0.0,0.0,0.0,25038936.338000067,-1.3046683377916844e-06,-0.6814649574666223,-0.4941246366199993,0.0
2014-01-28 11:16:00,50590242.33800007,1.0,0.0,0.0,25038936.338000067,5.349000612705071e-05,-0.6814114674604952,-0.4940975766199993,0.0
2014-01-28 11:17:00,50593080.33800007,0.0,0.0,0.0,25038936.338000067,5.609620094868846e-05,-0.6813553712595465,-0.4940691966199994,0.0
2014-01-28 11:18:00,50596446.33800007,1.0,0.0,0.0,25038936.338000067,6.652862429173571e-05,-0.6812888426352548,-0.4940355366199993,0.0
2014-01-28 11:19:00,50596644.33800007,0.0,0.0,0.0,25038936.338000067,3.913310655499386e-06,-0.6812849293245993,-0.49403355661999937,0.0
2014-01-28 11:20:00,50596314.33800007,1.0,0.0,0.0,25038936.338000067,-6.522192933534735e-06,-0.6812914515175328,-0.4940368566199993,0.0
2014-01-28 11:21:00,50599548.33800007,0.0,0.0,0.0,25038936.338000067,6.391565654124678e-05,-0.6812275358609915,-0.49400451661999933,0.0
2014-01-28 11:22:00,50556865.07400006,1.0,49547.264,24823179.264,49763021.07400007,-0.0008439062851967957,-0.6820714421461883,-0.49443134925999943,0.49099522345118357
2014-01-28 11:23:00,50557119.07400006,0.0,0.0,0.0,49763021.07400007,5.024033068108897e-06,-0.6820664181131202,-0.49442880925999944,0.0
2014-01-28 11:24:00,50505537.31800006,1.0,51835.756,25969713.756,25361327.318000063,-0.0010207877433772166,-0.6830872058564974,-0.4949446268199994,0.5141953760928398
2014-01-28 11:25:00,50500987.31800006,0.0,0.0,0.0,25361327.318000063,-9.009318990977315e-05,-0.6831772990464072,-0.4949901268199993,0.0
2014-01-28 11:26:00,50498452.31800006,1.0,0.0,0.0,25361327.318000063,-5.019829832063562e-05,-0.6832274973447279,-0.49501547681999936,0.0
2014-01-28 11:27:00,50496632.31800006,0.0,0.0,0.0,25361327.318000063,-3.604135798798662e-05,-0.6832635387027158,-0.4950336768199993,0.0
2014-01-28 11:28:00,50495202.31800006,1.0,0.0,0.0,25361327.318000063,-2.831912114970147e-05,-0.6832918578238656,-0.49504797681999935,0.0
2014-01-28 11:29:00,50494617.31800006,0.0,0.0,0.0,25361327.318000063,-1.1585326166832792e-05,-0.6833034431500324,-0.4950538268199993,0.0
2014-01-28 11:30:00,50491172.31800006,1.0,0.0,0.0,25361327.318000063,-6.822742117983748e-05,-0.6833716705712123,-0.49508827681999934,0.0
2014-01-28 13:01:00,50489807.31800006,0.0,0.0,0.0,25361327.318000063,-2.703479417616909e-05,-0.6833987053653885,-0.4951019268199993,0.0
2014-01-28 13:02:00,50491627.31800006,1.0,0.0,0.0,25361327.318000063,3.6046229819509005e-05,-0.6833626591355689,-0.49508372681999935,0.0
2014-01-28 13:03:00,50494292.31800006,0.0,0.0,0.0,25361327.318000063,5.277963522490974e-05,-0.683309879500344,-0.49505707681999933,0.0
2014-01-28 13:04:00,50495527.31800006,1.0,0.0,0.0,25361327.318000063,2.4457910797578982e-05,-0.6832854215895465,-0.49504472681999934,0.0
2014-01-28 13:05:00,50492472.31800006,0.0,0.0,0.0,25361327.318000063,-6.0502238126228565e-05,-0.6833459238276728,-0.4950752768199994,0.0
2014-01-28 13:06:00,50441755.93800007,1.0,50261.380000000005,25180951.380000003,50441755.93800007,-0.0010049392588524124,-0.6843508630865252,-0.49558244061999934,0.49920846155615384
2014-01-28 13:07:00,50441755.93800007,0.0,0.0,0.0,50441755.93800007,0.0,-0.6843508630865252,-0.49558244061999934,0.0
2014-01-28 13:08:00,50390723.02200007,1.0,51032.916000000005,25567490.916,24874265.022000067,-0.0010122317904663277,-0.6853630948769914,-0.4960927697799993,0.5073848792532208
2014-01-28 13:09:00,50392373.02200007,0.0,0.0,0.0,24874265.022000067,3.274358627425267e-05,-0.6853303512907172,-0.4960762697799993,0.0
2014-01-28 13:10:00,50394287.02200007,1.0,0.0,0.0,24874265.022000067,3.798121694656314e-05,-0.6852923700737706,-0.4960571297799994,0.0
2014-01-28 13:11:00,50397983.02200007,0.0,0.0,0.0,24874265.022000067,7.333895744263733e-05,-0.685219031116328,-0.4960201697799993,0.0
2014-01-28 13:12:00,50406233.02200007,1.0,0.0,0.0,24874265.022000067,0.00016368363035169188,-0.6850553474859763,-0.4959376697799993,0.0
2014-01-28 13:13:00,50416793.02200007,0.0,0.0,0.0,24874265.022000067,0.00020947595907314253,-0.6848458715269031,-0.4958320697799994,0.0
2014-01-28 13:14:00,50373639.27800007,1.0,49423.744,24761295.744,49536713.27800007,-0.0008563064102842392,-0.6857021779371874,-0.4962636072199993,0.49155264735486603
2014-01-28 13:15:00,50373779.27800007,0.0,0.0,0.0,49536713.27800007,2.779227537629069e-06,-0.6856993987096497,-0.49626220721999925,0.0
2014-01-28 13:16:00,50322112.19600008,1.0,51727.08200000001,25915268.082000002,25230617.196000077,-0.0010262004889742403,-0.686725599198624,-0.4967788780399992,0.5149876853551452
2014-01-28 13:17:00,50317887.19600008,0.0,0.0,0.0,25230617.196000077,-8.396263966622291e-05,-0.6868095618382902,-0.4968211280399992,0.0
2014-01-28 13:18:00,50318667.19600008,1.0,0.0,0.0,25230617.196000077,1.5501325631274864e-05,-0.6867940605126589,-0.4968133280399992,0.0
2014-01-28 13:19:00,50320162.19600008,0.0,0.0,0.0,25230617.196000077,2.971020249627563e-05,-0.6867643503101626,-0.49679837803999927,0.0
2014-01-28 13:20:00,50323737.19600008,1.0,0.0,0.0,25230617.196000077,7.104255743460805e-05,-0.686693307752728,-0.49676262803999927,0.0
2014-01-28 13:21:00,50327897.19600008,0.0,0.0,0.0,25230617.196000077,8.266135026019021e-05,-0.6866106464024678,-0.4967210280399992,0.0
2014-01-28 13:22:00,50330302.19600008,1.0,0.0,0.0,25230617.196000077,4.778547629477789e-05,-0.686562860926173,-0.49669697803999924,0.0
2014-01-28 13:23:00,50332577.19600008,0.0,0.0,0.0,25230617.196000077,4.5200376029851545e-05,-0.6865176605501432,-0.4966742280399993,0.0
2014-01-28 13:24:00,50283995.026000075,1.0,50207.170000000006,25153792.17,50283995.026000075,-0.0009656893035131072,-0.6874833498536563,-0.4971600497399993,0.5002345608576618
2014-01-28 13:25:00,50283995.026000075,0.0,0.0,0.0,50283995.026000075,0.0,-0.6874833498536563,-0.4971600497399993,0.0
2014-01-28 13:26:00,50233010.42200008,1.0,50984.604,25543286.604,24740708.422000077,-0.0010144474190238743,-0.6884977972726802,-0.4976698957799992,0.5084960345679989
2014-01-28 13:27:00,50234264.42200007,0.0,0.0,0.0,24740708.422000077,2.4963352534557903e-05,-0.6884728339201457,-0.49765735577999926,0.0
2014-01-28 13:28:00,50234528.42200008,1.0,0.0,0.0,24740708.422000077,5.255363233433157e-06,-0.6884675785569122,-0.4976547157799992,0.0
2014-01-28 13:29:00,50234528.42200008,0.0,0.0,0.0,24740708.422000077,0.0,-0.6884675785569122,-0.4976547157799992,0.0
2014-01-28 13:30:00,50231360.42200008,1.0,0.0,0.0,24740708.422000077,-6.306618171604805e-05,-0.6885306447386282,-0.4976863957799992,0.0
2014-01-28 13:31:00,50228720.42200008,0.0,0.0,0.0,24740708.422000077,-5.2558189848669426e-05,-0.6885832029284769,-0.49771279577999916,0.0
2014-01-28 13:32:00,50223525.66400008,1.0,772.7579999999999,387151.75800000003,25126314.664000075,-0.00010342741366250605,-0.6886866303421394,-0.4977647433599992,0.007708573878108045
2014-01-28 13:33:00,50219820.66400008,0.0,0.0,0.0,25126314.664000075,-7.377293045537941e-05,-0.6887604032725948,-0.4978017933599992,0.0
2014-01-28 13:34:00,50216180.66400008,1.0,0.0,0.0,25126314.664000075,-7.248396896457578e-05,-0.6888328872415593,-0.49783819335999924,0.0
2014-01-28 13:35:00,50218260.66400008,0.0,0.0,0.0,25126314.664000075,4.142005417248425e-05,-0.6887914671873868,-0.4978173933599992,0.0
2014-01-28 13:36:00,50217740.66400008,1.0,0.0,0.0,25126314.664000075,-1.0354852704806009e-05,-0.6888018220400917,-0.49782259335999923,0.0
2014-01-28 13:37:00,50217610.66400008,0.0,0.0,0.0,25126314.664000075,-2.5887299298586868e-06,-0.6888044107700215,-0.4978238933599992,0.0
2014-01-28 13:38:00,50216245.66400008,1.0,0.0,0.0,25126314.664000075,-2.71820688757969e-05,-0.6888315928388973,-0.4978375433599992,0.0
2014-01-28 13:39:00,50217090.66400007,0.0,0.0,0.0,25126314.664000075,1.6827082140290524e-05,-0.688814765756757,-0.49782909335999925,0.0
2014-01-28 13:40:00,50220145.66400008,1.0,0.0,0.0,25126314.664000075,6.0834011620407884e-05,-0.6887539317451367,-0.4977985433599992,0.0
2014-01-28 13:41:00,50225410.66400008,0.0,0.0,0.0,25126314.664000075,0.00010483291043014531,-0.6886490988347065,-0.4977458933599992,0.0
2014-01-28 13:42:00,50236728.33600007,1.0,772.328,386936.328,24739378.336000074,0.00022531218547659147,-0.6884237866492299,-0.4976327166399993,0.00770225969756709
2014-01-28 13:43:00,50239830.33600007,0.0,0.0,0.0,24739378.336000074,6.174574531582174e-05,-0.6883620409039141,-0.4976016966399993,0.0
2014-01-28 13:44:00,50193626.25600007,1.0,48646.08000000001,24371686.080000002,49013772.25600008,-0.0009200934594392658,-0.6892821343633533,-0.4980637374399993,0.48555340384650225
2014-01-28 13:45:00,50193587.25600007,0.0,0.0,0.0,49013772.25600008,-7.769913843317043e-07,-0.6892829113547376,-0.4980641274399993,0.0
2014-01-28 13:46:00,50141313.80800007,1.0,52498.448,26301722.448,25050143.808000073,-0.0010419794543114213,-0.690324890809049,-0.49858686191999924,0.5245519203727674
2014-01-28 13:47:00,50140208.80800007,0.0,0.0,0.0,25050143.808000073,-2.2037958164507984e-05,-0.6903469287672135,-0.49859791191999925,0.0
2014-01-28 13:48:00,50130662.076000065,1.0,771.732,386637.732,25435238.076000072,-0.00019041885135117064,-0.6905373476185647,-0.49869337923999935,0.007712599754095446
2014-01-28 13:49:00,50129446.076000065,0.0,0.0,0.0,25435238.076000072,-2.425690581178626e-05,-0.6905616045243764,-0.4987055392399994,0.0
2014-01-28 13:50:00,50134374.076000065,1.0,0.0,0.0,25435238.076000072,9.830066312045039e-05,-0.690463303861256,-0.49865625923999934,0.0
2014-01-28 13:51:00,50139814.07600007,0.0,0.0,0.0,25435238.076000072,0.00010850249910979436,-0.6903548013621462,-0.49860185923999933,0.0
2014-01-28 13:52:00,50147558.07600007,1.0,0.0,0.0,25435238.076000072,0.0001544361936945499,-0.6902003651684516,-0.49852441923999924,0.0
2014-01-28 13:53:00,50161894.07600007,0.0,0.0,0.0,25435238.076000072,0.00028583547791461854,-0.689914529690537,-0.4983810592399993,0.0
